wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
5,1,0,3,15,10,2,1,4,2,76,0,0,0,0.48,0,0,14.2,2,1,0
2,1,0,24,45,1,0,24,2,2,147,0,0,0,0.666666667,0,0,72.5,2,1,1
37,2,11,44,100,608,24,23,18,0.935763889,667,0.8125,1,0.076923077,0.132432432,0,0,16.59459459,7,1.5946,0
2,3,0,14,23,1,0,14,2,2,85,0,0,0.8,0.75,1,1,41.5,4,2,0
7,1,0,76,7,21,71,5,7,2,7,0,0,0,0.380952381,0,0,0,1,1,0
1,1,0,17,1,0,15,2,1,2,1,0,0,0,1,0,0,0,1,1,0
22,1,0,17,91,0,2,15,3,0.976190476,1750,1,0,0,0.244047619,0,0,78,11,4.5,0
2,1,0,7,17,1,0,7,2,2,149,0,0,0,0.75,0,0,73.5,15,7.5,0
14,3,1,13,53,69,4,12,1,0.820512821,364,1,0,0.75,0.5,1,1,24.78571429,5,1.6429,0
3,1,0,4,14,1,0,4,1,0.5,32,1,0,0,0.5,0,0,9.333333333,2,0.6667,0
2,1,0,9,14,1,0,9,2,2,39,0,0,0,0.666666667,0,0,18.5,1,0.5,1
27,5,0,47,123,257,1,46,16,0.96474359,780,0.333333333,1,0.809160305,0.173076923,3,5,27.44444444,7,2.1481,1
3,5,0,12,24,3,0,12,3,1.5,69,1,0,0.961538462,1,3,7,21.66666667,5,2,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.909090909,1,1,2,2.5,1,0.5,0
2,2,0,16,23,1,0,16,2,2,90,0.333333333,0,0.5,0.75,0,0,42.5,5,2.5,0
3,1,2,18,34,3,2,16,3,2,124,0,0,0,0.5,0,0,40.33333333,4,1.6667,0
5,3,0,15,48,4,0,15,3,0.5,287,1,0,0.863636364,0.45,2,3,56.2,8,2.6,0
2,1,0,16,17,0,12,4,2,0,115,1,0,0,0.6,0,0,55.5,12,6,0
5,1,0,16,38,0,1,15,2,0,303,1,0,0,0.6,0,0,59.4,1,0.8,0
11,1,0,13,60,55,1,12,9,2,417,0,0,0,0.424242424,0,0,36.90909091,13,4.1818,0
4,2,0,9,15,6,1,8,1,2,32,0,0,0.8,0.583333333,1,3,7,2,1,1
3,1,0,18,29,1,0,18,2,0.5,91,1,0,0,0.666666667,0,0,29,5,1.6667,0
2,3,0,15,26,1,0,15,2,2,83,0,0,0.8,0.75,1,1,40.5,4,2,1
7,1,0,2,18,3,1,1,6,0.833333333,126,0.6,0,0,0.285714286,1,1,16.28571429,3,1.7143,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.909090909,1,1,2,2.5,1,0.5,0
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,1,5,1,0,1,2,2,45,0,0,0,0.75,0,0,21.5,9,4.5,0
3,2,0,23,52,1,0,23,2,0.5,191,1,0,0.5,0.75,0,0,62.33333333,3,1,1
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1
4,1,0,4,7,0,4,0,4,0,27,1,0,0,0.583333333,0,0,5.5,1,0.75,0
3,1,0,4,6,3,1,3,2,2,16,0,0,0,0.333333333,0,0,4.333333333,1,0.6667,0
10,1,0,25,46,7,17,11,6,0.481481481,440,1,1,0,0.333333333,0,0,42.7,4,1.7,1
2,1,0,9,14,1,0,9,2,2,38,0,0,0,0.666666667,0,0,18,1,0.5,0
0,1,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,1
26,1,0,150,61,225,144,6,23,0.76,538,0.75,0,0,0.24,0,0,19.53846154,3,1.2692,0
8,2,0,36,78,20,0,36,2,1.071428571,461,1,0,0.142857143,0.306122449,1,1,56.125,7,4,0
10,5,0,23,54,31,1,22,8,0.888888889,170,0.666666667,0,0.940740741,0.319444444,2,8,15.7,3,1.3,1
2,3,0,16,34,1,0,16,2,2,120,0,0,0.8,0.75,1,1,59,4,2,0
2,4,0,10,14,1,0,10,1,2,36,0,0,0.9,1,1,1,17,1,0.5,0
4,1,0,15,31,6,0,15,3,1,89,1,0,0,0.777777778,0,0,21,2,0.75,0
3,1,0,6,11,3,0,6,3,2,27,0,0,0,0.777777778,0,0,8,1,0.6667,0
2,3,0,6,9,1,0,6,1,2,44,1,0,0.928571429,0.75,1,1,20.5,6,3,0
4,3,0,15,23,6,4,14,1,2,74,0,0,0.85,0.75,1,3,17.5,3,1.25,0
60,3,2,74,286,1128,10,69,17,0.855932203,1616,1,5,0.107692308,0.157384988,1,2,25.8,8,1.9667,1
2,2,0,6,9,1,0,6,2,2,30,0,0,0.5,0.75,0,0,13.5,2,1,0
0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2,3,0,5,7,1,0,5,1,2,26,1,0,0.928571429,0.75,1,1,11.5,4,2,0
2,3,0,7,9,1,0,7,1,2,38,1,0,0.928571429,0.75,1,1,17.5,7,3.5,0
6,2,0,10,26,13,1,9,2,0.8,85,1,0,0.75,0.466666667,1,2,13,5,1.5,0
4,1,0,7,16,6,2,5,1,2,56,0,0,0,0.416666667,0,0,13,2,1.5,0
5,2,0,10,15,8,2,9,4,0.75,43,1,1,0.862068966,0.366666667,1,1,7.4,2,1,0
16,4,0,17,59,36,1,17,14,0.6,679,1,0,0.875,0.4,2,3,41.375,11,2.375,0
17,4,2,29,57,130,3,27,4,1.008928571,277,0.428571429,0,0.851851852,0.182352941,2,5,14.88235294,4,1.5294,1
2,1,0,32,50,1,0,32,2,2,176,1,0,0,0.666666667,0,0,86.5,8,4,1
8,1,0,3,21,18,2,1,8,0.988095238,152,0.416666667,0,0,0.375,0,0,16.5,3,1.375,0
4,3,0,9,16,6,0,9,3,2,46,0,0,0.965909091,0.4375,1,1,10.5,1,0.75,0
2,3,0,2,4,1,0,2,1,2,17,1,0,0.928571429,0.75,1,1,7,3,1.5,0
3,1,0,11,17,3,0,11,3,2,35,0,0,0,0.777777778,0,0,10.66666667,1,0.6667,0
9,4,1,9,19,22,2,7,5,0.895833333,84,0.666666667,1,0.929292929,0.375,2,3,7.666666667,1,0.7778,0
2,2,0,5,11,1,0,5,2,2,46,0,0,0.666666667,0.666666667,1,1,22,3,1.5,1
2,1,0,10,25,0,1,9,2,1,88,1,0,0,0.666666667,0,0,42,5,2.5,0
54,3,9,72,215,1209,23,57,22,0.978152929,1484,0.263157895,2,0.428571429,0.161425577,1,5,26.12962963,21,2.2037,1
4,3,0,5,18,4,0,5,1,0.888888889,85,1,0,0.866666667,0.555555556,1,1,19.5,6,2.5,1
3,1,0,4,8,3,1,3,2,2,28,0,0,0,0.333333333,0,0,8.333333333,1,0.6667,0
34,1,0,26,109,105,4,22,3,1.006238859,2071,0.058823529,0,0,0.323232323,0,0,57.91176471,14,2.0882,0
5,1,0,1,12,2,1,0,5,0.625,46,1,0,0,0.7,0,0,7.8,3,1.2,0
71,1,0,200,241,2439,128,73,68,1.00989011,1350,0.153846154,0,0,0.067857143,0,0,17.28169014,11,2.0845,1
2,3,0,7,14,1,0,7,1,2,74,1,0,0.928571429,0.75,1,1,35.5,7,3.5,0
1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,0
4,5,1,19,39,4,1,18,2,0.666666667,113,1,0,0.980392157,0.5,2,4,27,4,1.75,0
0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2,2,0,3,4,1,0,3,2,2,10,0,0,0.9375,0.666666667,1,1,4,1,0.5,0
2,1,0,1,5,1,0,1,2,2,45,0,0,0,0.75,0,0,21.5,9,4.5,0
2,3,0,6,9,1,0,6,1,2,31,1,0,0.928571429,0.75,1,1,14,5,2.5,0
29,1,0,9,79,348,2,7,23,0.916666667,435,1,0,0,0.156593407,0,0,13.79310345,4,1.1034,1
0,1,0,0,0,0,0,0,0,2,59,0,0,0,0,0,0,0,0,0,0
4,3,0,7,8,4,0,7,1,0.666666667,24,1,1,0.962025316,0.5,1,2,4.75,1,0.75,0
7,1,0,3,8,15,3,0,7,0.833333333,34,1,0,0,0.714285714,0,0,3.428571429,1,0.8571,0
4,3,0,9,42,4,2,9,1,1.090909091,368,1,0,0.928571429,1,1,2,88.25,9,3,0
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,10,15,1,0,10,2,2,41,0,0,0,0.666666667,0,0,19.5,1,0.5,0
5,3,0,9,21,0,1,8,4,0.5,78,1,0,0.785714286,0.625,0,0,14.2,1,0.6,0
3,3,0,4,6,3,0,4,2,1.5,28,1,0,0.866666667,0.555555556,1,1,8,3,1.3333,0
3,1,0,4,8,3,1,3,2,2,34,0,0,0,0.333333333,0,0,10.33333333,1,0.6667,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.923076923,1,1,2,2.5,1,0.5,0
7,3,0,10,30,7,0,10,6,0.722222222,134,1,0,0.886363636,0.333333333,2,6,17.71428571,8,2.1429,1
0,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0
8,5,0,21,74,20,6,20,1,0.922077922,486,1,0,0.932692308,0.5,2,3,58.375,7,2.25,0
11,5,2,6,15,0,5,1,11,0.1,97,1,0,0.888888889,0.581818182,0,0,7.727272727,1,0.2727,0
11,3,1,10,30,15,1,9,7,0.828571429,226,1,0,0.8125,0.32,2,6,18.90909091,5,2,1
4,1,0,12,9,6,8,4,3,1,43,1,0,0,0.25,0,0,9,2,1.5,0
3,1,0,7,12,3,0,7,3,2,29,0,0,0,0.777777778,0,0,8.666666667,1,0.6667,0
2,3,0,1,7,1,0,1,1,2,42,1,0,0.98,0.666666667,0,0,19.5,1,0.5,0
17,5,0,18,43,102,2,16,11,0.75,182,1,1,0.894366197,0.275,3,14,9.588235294,5,1.1176,0
2,3,0,5,12,1,0,5,1,2,44,1,0,0.928571429,0.75,1,1,20.5,5,2.5,0
2,1,0,14,40,1,0,14,2,2,156,0,0,0,0.666666667,0,0,77,13,6.5,0
5,1,0,2,12,0,2,0,5,0.625,59,1,0,0,0.466666667,1,1,10.4,4,1.4,0
2,3,0,10,18,1,0,10,1,2,107,1,0,0.928571429,0.75,2,2,52,11,5.5,0
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
3,3,0,13,25,1,0,13,1,1,113,1,0,0.928571429,0.75,1,1,36,6,2,0
3,2,0,23,43,1,0,23,2,1.5,192,0.75,0,0.333333333,0.666666667,1,1,61.66666667,9,3.6667,1
13,1,0,9,52,46,1,8,9,1.039351852,648,0.138888889,0,0,0.338461538,0,0,46.07692308,8,2.0769,0
4,3,0,13,31,2,2,12,3,0.952380952,164,0.571428571,0,0.846153846,0.5,0,0,38.25,7,2,1
14,1,2,28,51,69,4,24,2,0.913461538,255,0.75,2,0,0.214285714,0,0,16.64285714,4,1.4286,0
2,5,0,6,3,1,5,1,2,2,10,1,0,0.958333333,0.75,0,0,3.5,1,0.5,0
3,3,0,8,13,3,0,8,1,1.5,52,1,0,0.866666667,0.5,1,1,16,4,1.6667,0
10,1,0,24,35,45,7,17,9,2,88,0,0,0,0.183333333,0,0,7.8,2,1,0
8,5,1,14,41,24,4,13,4,0.785714286,174,1,0,0.932692308,0.5625,2,4,20.5,5,1.75,1
2,1,0,6,10,1,0,6,2,2,27,0,0,0,0.666666667,0,0,12.5,1,0.5,0
5,5,0,16,28,4,1,15,4,0.5,79,0,0,0.969465649,0.314285714,2,8,14.6,6,1.8,0
13,1,0,66,42,0,60,6,11,0.5,327,1,0,0,0.15,0,0,23.92307692,2,1.1538,1
7,3,9,22,17,13,13,10,5,0.888888889,88,0.666666667,0,0.934065934,0.265306122,1,1,11.14285714,4,1.2857,1
2,3,0,9,11,1,0,9,1,2,57,1,0,0.928571429,0.75,1,1,27,5,2.5,1
3,5,0,18,41,3,2,17,1,2,591,0,0,0.97979798,1,3,4,196,2,1,0
3,1,0,29,4,1,28,1,2,0.5,12,1,1,0,0.333333333,0,0,2.666666667,1,0.6667,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5,1,0,16,38,0,1,15,2,0,250,1,0,0,0.6,0,0,48.8,1,0.8,0
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2,3,0,19,23,1,0,19,2,2,91,0,0,0.8,0.75,1,1,44.5,4,2,1
2,1,0,11,24,1,0,11,2,2,70,0,0,0,0.666666667,0,0,34,3,1.5,0
7,1,1,4,34,11,1,3,4,0.944444444,244,0.555555556,0,0,0.416666667,0,0,32.57142857,4,1.4286,0
0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,0
39,2,1,36,190,561,8,33,26,0.950292398,1259,0.944444444,1,0.159090909,0.116541353,1,2,30.82051282,15,2.0769,1
10,1,0,10,44,45,6,5,9,2,207,0,0,0,0.175,0,0,19.7,3,1.9,0
12,4,1,18,39,66,2,17,6,2,248,0,0,0.893203883,0.35,2,4,19.66666667,8,2.0833,0
3,3,0,8,12,1,0,8,1,0.75,95,1,0,0.928571429,0.75,2,2,29.33333333,14,4.6667,1
2,3,0,5,7,1,0,5,1,2,26,1,0,0.928571429,0.75,1,1,11.5,4,2,0
2,2,0,9,8,1,0,9,2,2,24,0,0,0.833333333,0.666666667,1,1,11,2,1,0
1,1,0,59,1,0,57,2,1,2,1,0,0,0,1,0,0,0,1,1,0
4,3,0,11,12,0,3,8,4,0.333333333,98,1,1,0.785714286,0.5,0,0,23,1,0.75,0
7,1,0,4,38,0,3,1,5,0.166666667,235,1,0,0,0.25,0,0,32.42857143,5,1.4286,0
4,3,0,14,22,0,3,11,4,0.708333333,145,0.625,0,0.846153846,0.5,0,0,33.25,2,0.75,1
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,0
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,0
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333333,1,0.6667,0
3,1,0,4,8,3,1,3,2,2,40,0,0,0,0.333333333,0,0,12.33333333,1,0.6667,0
3,1,0,2,21,0,0,2,2,0.5,126,1,0,0,0.75,0,0,39.66666667,4,1.3333,0
5,2,3,4,16,2,4,0,4,0.75,81,1,0,0.714285714,0.433333333,1,2,14.6,2,1.4,0
17,5,0,35,77,114,4,32,13,0.96875,383,0.5,0,0.868852459,0.210084034,3,5,20.94117647,5,1.7059,1
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2,1,0,15,27,1,0,15,2,2,105,0,0,0,0.666666667,0,0,51.5,5,2.5,0
2,2,0,8,12,1,0,8,2,2,39,0,0,0.5,0.75,0,0,18.5,2,1,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.923076923,1,1,2,2.5,1,0.5,0
4,2,13,22,20,0,13,9,2,2,89,0,0,0.25,0.583333333,0,0,21.25,4,2.25,0
2,1,0,3,5,1,1,2,2,2,51,0,0,0,0.75,0,0,24.5,9,4.5,0
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,0
3,1,0,14,25,3,0,14,3,2,76,0,0,0,0.777777778,0,0,24.33333333,3,1.3333,0
2,3,0,6,9,1,0,6,1,2,31,1,0,0.928571429,0.75,1,1,14,5,2.5,0
14,1,0,48,24,53,42,6,11,0.615384615,170,1,0,0,0.321428571,0,0,10.92857143,5,2,0
7,1,0,23,69,0,1,22,1,0.416666667,400,1,0,0,0.571428571,0,0,55.85714286,1,0.8571,0
2,2,0,14,12,1,0,14,2,2,59,1,0,0.5,0.75,0,0,27.5,2,1,0
2,1,0,12,17,1,0,12,2,2,44,1,0,0,0.666666667,0,0,20.5,2,1,1
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,0
14,1,0,9,15,69,0,9,14,0.846153846,71,1,0,0,0.264285714,0,0,3.785714286,1,0.9286,0
10,4,2,33,92,33,2,31,7,0.777777778,424,1,0,0.919191919,0.277777778,2,8,41.2,7,2.2,1
15,2,0,36,90,79,0,36,2,0.936507937,956,1,1,0.3,0.206060606,0,0,62.13333333,27,5.3333,1
4,2,0,4,9,6,1,3,1,2,44,0,0,0.8,0.625,1,2,10,3,1.25,0
2,3,0,3,16,1,0,3,1,2,83,1,0,0.928571429,0.75,1,1,40,5,2.5,0
4,2,0,4,8,6,1,3,1,2,25,0,0,0.8,0.625,1,2,5.25,2,1,0
24,1,0,10,24,276,6,4,24,1.043478261,34,0,0,0,0.208333333,0,0,0,1,1,0
1,1,0,33,1,0,31,2,1,2,1,0,0,0,1,0,0,0,1,1,0
12,1,0,13,48,66,1,12,9,2,275,0,0,0,0.333333333,0,0,21.91666667,6,2.5,0
5,4,0,21,50,4,1,21,2,0.928571429,520,1,0,0.957446809,0.333333333,3,4,101.6,31,8.6,0
2,2,0,8,11,1,0,8,2,2,25,0,0,0.666666667,0.666666667,1,1,11.5,1,0.5,0
6,1,0,1,16,15,1,0,5,2,129,0,0,0,0.5,0,0,20.5,4,1.6667,0
2,6,0,4,6,0,1,3,2,1,27,1,1,0.998415214,0.583333333,0,0,11.5,1,0.5,0
17,4,9,31,48,134,14,19,8,1.020833333,169,0.333333333,0,0.858490566,0.229166667,2,9,8.764705882,2,1,1
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,4,4,1,0,4,2,2,9,0,0,0,0.666666667,0,0,3.5,1,0.5,0
3,3,0,7,18,1,0,7,1,1,59,1,0,0.928571429,0.75,1,1,18,6,2,0
2,2,0,10,13,1,0,10,2,2,48,1,0,0.666666667,0.666666667,1,1,22.5,2,1,0
3,2,0,10,15,3,0,10,3,2,61,0,0,0.846153846,0.466666667,2,2,19.33333333,3,1.3333,0
9,3,0,4,12,36,1,3,6,2,30,0,0,0.829787234,0.288888889,1,6,2.333333333,1,0.8889,0
2,1,0,9,17,1,0,9,2,2,47,0,0,0,0.666666667,0,0,22.5,1,0.5,0
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333333,1,0.6667,0
1,1,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,0,0,0
2,3,0,4,5,1,0,4,1,2,24,1,0,0.928571429,0.75,1,1,10.5,4,2,0
6,1,4,22,26,15,4,18,3,1.2,143,1,0,0,0.722222222,0,0,22.66666667,4,2.1667,0
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,1
2,1,0,4,5,1,0,4,2,2,15,0,0,0,0.666666667,0,0,6.5,1,0.5,0
7,2,0,9,28,13,2,8,2,0.958333333,197,0.75,1,0.5,0.277777778,1,1,26.57142857,15,2.7143,0
3,3,0,7,19,1,0,7,1,1,60,1,0,0.928571429,0.75,1,1,18.33333333,6,2,0
3,3,0,5,12,1,0,5,2,0.5,58,1,0,0.988372093,0.666666667,2,2,18,2,0.6667,0
1,1,0,9,1,0,7,2,1,2,1,0,0,0,1,0,0,0,1,1,0
2,1,0,3,10,1,0,3,2,2,31,0,0,0,0.666666667,0,0,14.5,3,1.5,0
10,3,0,18,83,9,2,18,3,0.888888889,502,1,0,0.913978495,0.333333333,2,2,48.3,7,2.5,0
2,4,0,3,12,1,1,2,1,2,48,0,0,0.989130435,1,1,1,23,1,0.5,0
8,4,0,7,27,20,3,6,2,0.785714286,124,1,0,0.886792453,0.5,2,4,14.25,1,0.75,0
2,3,0,4,6,1,0,4,1,2,25,1,0,0.928571429,0.75,1,1,11,4,2,0
7,3,0,9,26,5,0,9,6,0.766666667,153,1,0,0.886363636,0.366666667,2,6,20.14285714,4,2,1
5,1,0,7,15,0,7,0,5,0,64,1,0,0,0.6,0,0,11.6,4,1,0
13,1,0,2,14,66,1,1,13,0.916666667,64,1,0,0,0.487179487,0,0,3.461538462,1,0.9231,0
2,1,0,14,17,1,0,14,2,2,82,1,0,0,0.666666667,0,0,39.5,8,4,1
4,3,0,15,25,2,2,13,3,1,141,0.5,0,0.846153846,0.5,0,0,32.75,7,2,1
6,1,0,19,31,3,4,15,3,0.4,304,1,0,0,0.333333333,0,0,49.5,12,3.3333,1
4,2,0,4,8,6,1,3,1,2,25,0,0,0.8,0.625,1,2,5.25,2,1,0
6,1,0,57,6,15,54,3,6,2,6,0,0,0,0.611111111,0,0,0,1,1,0
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,0
3,3,0,16,27,0,2,14,3,0.25,104,1,0,0.846153846,0.555555556,0,0,33,1,0.6667,1
8,3,0,11,28,28,1,10,1,0.857142857,158,1,2,0.847826087,1,1,1,18.5,7,1.625,0
5,1,0,2,14,10,1,2,5,2,59,0,0,0,0.7,0,0,10.8,3,2.2,0
2,1,0,3,6,1,1,2,2,2,69,0,0,0,0.75,0,0,33.5,10,5,0
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0
4,3,0,12,19,2,1,11,3,0.666666667,86,1,0,0.846153846,0.555555556,0,0,19.75,3,1,1
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2,2,0,2,3,1,1,1,1,2,7,0,0,0.909090909,1,1,2,2.5,1,0.5,0
2,2,0,6,5,1,0,6,2,2,17,0,0,0.833333333,0.666666667,1,2,7.5,2,1,0
3,1,0,10,26,1,0,10,2,0.5,290,1,0,0,0.625,0,0,95.33333333,1,0.3333,0
6,1,0,10,49,15,3,8,4,1.2,395,0,0,0,0.261904762,0,0,64,9,5.1667,0
2,3,0,3,6,1,0,3,1,2,26,1,0,0.928571429,0.75,1,1,11.5,4,2,0
8,4,0,27,47,20,0,27,5,0.714285714,150,1,0,0.93814433,0.342857143,2,3,17.375,3,1.125,1
9,3,0,9,29,34,4,9,3,0.375,91,1,1,0.859649123,0.266666667,1,2,9,1,0.8889,0
9,3,0,9,30,22,2,7,9,0.9,148,0.6,0,0.826086957,0.333333333,2,3,14.88888889,6,1.8889,0
2,1,0,16,24,1,0,16,2,2,70,0,0,0,0.666666667,0,0,34,3,1.5,0
7,5,0,5,8,21,4,1,6,1.166666667,76,1,0,0.8,0.5,0,0,9.714285714,1,0.8571,0
5,1,0,6,22,2,2,5,1,0.833333333,96,1,0,0,0.35,0,0,17.6,3,1.2,0
4,1,0,13,20,4,0,13,3,1,94,0,1,0,0.45,0,0,22,3,1.5,0
8,3,0,9,27,2,0,9,7,0.795918367,199,1,0,0.866666667,0.371428571,2,6,23,5,2.375,1
