@relation Version157

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {no-bug,bug}

@data
1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
3,3,0,14,23,1,0,14,1,1.25,83,1,0,0.928571,0.75,1,1,25.333333,8,2.6667,no-bug
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,no-bug
0,1,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,bug
4,3,0,10,15,0,0,10,4,0.444444,65,1,0,0.785714,0.4375,0,0,14.5,1,0.75,bug
3,4,0,6,7,3,0,6,2,2,17,0,0,0.970149,1,1,1,4.666667,1,0.6667,no-bug
7,1,0,22,8,15,20,2,7,0.833333,34,1,0,0,0.357143,0,0,3.428571,1,0.8571,no-bug
2,3,0,7,17,1,0,7,1,2,96,1,0,0.928571,0.75,1,1,46.5,9,4.5,no-bug
5,1,0,36,26,10,10,26,4,1.25,136,1,0,0,0.233333,0,0,26,9,3.4,no-bug
1,1,0,17,1,0,15,2,1,2,6,0,0,0,1,0,0,0,1,1,bug
2,3,0,7,14,1,0,7,1,2,38,1,0,0.928571,0.75,1,1,17.5,2,1,no-bug
0,1,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,no-bug
9,3,0,15,38,8,0,15,6,0.775,226,1,0,0.847826,0.325,2,6,23.555556,13,2.7778,bug
4,5,0,8,7,6,7,1,4,1.333333,22,1,0,0.96,0.625,0,0,4.25,1,0.25,no-bug
2,3,0,14,22,0,1,13,2,0,68,1,0,0.916667,0.75,0,0,32.5,1,0.5,bug
14,4,0,28,66,85,1,28,3,0.923077,268,0.5,0,0.883495,0.213675,3,3,18,5,1.5714,no-bug
6,1,0,31,43,3,14,17,4,0.4,335,1,0,0,0.44,0,0,54.666667,4,2.1667,bug
2,3,0,4,5,1,0,4,1,2,24,1,0,0.928571,0.75,1,1,10.5,4,2,no-bug
6,5,0,15,29,13,4,14,2,0.95,145,0.75,0,0.95098,0.5,3,5,22.5,4,1.3333,no-bug
5,1,0,3,15,10,2,1,4,2,76,0,0,0,0.48,0,0,14.2,2,1,no-bug
2,1,0,24,45,1,0,24,2,2,147,0,0,0,0.666667,0,0,72.5,2,1,bug
37,2,11,44,100,608,24,23,18,0.935764,667,0.8125,1,0.076923,0.132432,0,0,16.594595,7,1.5946,no-bug
2,3,0,14,23,1,0,14,2,2,85,0,0,0.8,0.75,1,1,41.5,4,2,no-bug
7,1,0,76,7,21,71,5,7,2,7,0,0,0,0.380952,0,0,0,1,1,no-bug
1,1,0,17,1,0,15,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
22,1,0,17,91,0,2,15,3,0.97619,1750,1,0,0,0.244048,0,0,78,11,4.5,no-bug
2,1,0,7,17,1,0,7,2,2,149,0,0,0,0.75,0,0,73.5,15,7.5,no-bug
14,3,1,13,53,69,4,12,1,0.820513,364,1,0,0.75,0.5,1,1,24.785714,5,1.6429,no-bug
3,1,0,4,14,1,0,4,1,0.5,32,1,0,0,0.5,0,0,9.333333,2,0.6667,no-bug
2,1,0,9,14,1,0,9,2,2,39,0,0,0,0.666667,0,0,18.5,1,0.5,bug
27,5,0,47,123,257,1,46,16,0.964744,780,0.333333,1,0.80916,0.173077,3,5,27.444444,7,2.1481,bug
3,5,0,12,24,3,0,12,3,1.5,69,1,0,0.961538,1,3,7,21.666667,5,2,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.909091,1,1,2,2.5,1,0.5,no-bug
2,2,0,16,23,1,0,16,2,2,90,0.333333,0,0.5,0.75,0,0,42.5,5,2.5,no-bug
3,1,2,18,34,3,2,16,3,2,124,0,0,0,0.5,0,0,40.333333,4,1.6667,no-bug
5,3,0,15,48,4,0,15,3,0.5,287,1,0,0.863636,0.45,2,3,56.2,8,2.6,no-bug
2,1,0,16,17,0,12,4,2,0,115,1,0,0,0.6,0,0,55.5,12,6,no-bug
5,1,0,16,38,0,1,15,2,0,303,1,0,0,0.6,0,0,59.4,1,0.8,no-bug
11,1,0,13,60,55,1,12,9,2,417,0,0,0,0.424242,0,0,36.909091,13,4.1818,no-bug
4,2,0,9,15,6,1,8,1,2,32,0,0,0.8,0.583333,1,3,7,2,1,bug
3,1,0,18,29,1,0,18,2,0.5,91,1,0,0,0.666667,0,0,29,5,1.6667,no-bug
2,3,0,15,26,1,0,15,2,2,83,0,0,0.8,0.75,1,1,40.5,4,2,bug
7,1,0,2,18,3,1,1,6,0.833333,126,0.6,0,0,0.285714,1,1,16.285714,3,1.7143,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.909091,1,1,2,2.5,1,0.5,no-bug
1,1,0,2,1,0,2,0,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,1,5,1,0,1,2,2,45,0,0,0,0.75,0,0,21.5,9,4.5,no-bug
3,2,0,23,52,1,0,23,2,0.5,191,1,0,0.5,0.75,0,0,62.333333,3,1,bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,bug
4,1,0,4,7,0,4,0,4,0,27,1,0,0,0.583333,0,0,5.5,1,0.75,no-bug
3,1,0,4,6,3,1,3,2,2,16,0,0,0,0.333333,0,0,4.333333,1,0.6667,no-bug
10,1,0,25,46,7,17,11,6,0.481481,440,1,1,0,0.333333,0,0,42.7,4,1.7,bug
2,1,0,9,14,1,0,9,2,2,38,0,0,0,0.666667,0,0,18,1,0.5,no-bug
0,1,0,0,0,0,0,0,0,2,44,0,0,0,0,0,0,0,0,0,bug
26,1,0,150,61,225,144,6,23,0.76,538,0.75,0,0,0.24,0,0,19.538462,3,1.2692,no-bug
8,2,0,36,78,20,0,36,2,1.071429,461,1,0,0.142857,0.306122,1,1,56.125,7,4,no-bug
10,5,0,23,54,31,1,22,8,0.888889,170,0.666667,0,0.940741,0.319444,2,8,15.7,3,1.3,bug
2,3,0,16,34,1,0,16,2,2,120,0,0,0.8,0.75,1,1,59,4,2,no-bug
2,4,0,10,14,1,0,10,1,2,36,0,0,0.9,1,1,1,17,1,0.5,no-bug
4,1,0,15,31,6,0,15,3,1,89,1,0,0,0.777778,0,0,21,2,0.75,no-bug
3,1,0,6,11,3,0,6,3,2,27,0,0,0,0.777778,0,0,8,1,0.6667,no-bug
2,3,0,6,9,1,0,6,1,2,44,1,0,0.928571,0.75,1,1,20.5,6,3,no-bug
4,3,0,15,23,6,4,14,1,2,74,0,0,0.85,0.75,1,3,17.5,3,1.25,no-bug
60,3,2,74,286,1128,10,69,17,0.855932,1616,1,5,0.107692,0.157385,1,2,25.8,8,1.9667,bug
2,2,0,6,9,1,0,6,2,2,30,0,0,0.5,0.75,0,0,13.5,2,1,no-bug
0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,no-bug
2,3,0,5,7,1,0,5,1,2,26,1,0,0.928571,0.75,1,1,11.5,4,2,no-bug
2,3,0,7,9,1,0,7,1,2,38,1,0,0.928571,0.75,1,1,17.5,7,3.5,no-bug
6,2,0,10,26,13,1,9,2,0.8,85,1,0,0.75,0.466667,1,2,13,5,1.5,no-bug
4,1,0,7,16,6,2,5,1,2,56,0,0,0,0.416667,0,0,13,2,1.5,no-bug
5,2,0,10,15,8,2,9,4,0.75,43,1,1,0.862069,0.366667,1,1,7.4,2,1,no-bug
16,4,0,17,59,36,1,17,14,0.6,679,1,0,0.875,0.4,2,3,41.375,11,2.375,no-bug
17,4,2,29,57,130,3,27,4,1.008929,277,0.428571,0,0.851852,0.182353,2,5,14.882353,4,1.5294,bug
2,1,0,32,50,1,0,32,2,2,176,1,0,0,0.666667,0,0,86.5,8,4,bug
8,1,0,3,21,18,2,1,8,0.988095,152,0.416667,0,0,0.375,0,0,16.5,3,1.375,no-bug
4,3,0,9,16,6,0,9,3,2,46,0,0,0.965909,0.4375,1,1,10.5,1,0.75,no-bug
2,3,0,2,4,1,0,2,1,2,17,1,0,0.928571,0.75,1,1,7,3,1.5,no-bug
3,1,0,11,17,3,0,11,3,2,35,0,0,0,0.777778,0,0,10.666667,1,0.6667,no-bug
9,4,1,9,19,22,2,7,5,0.895833,84,0.666667,1,0.929293,0.375,2,3,7.666667,1,0.7778,no-bug
2,2,0,5,11,1,0,5,2,2,46,0,0,0.666667,0.666667,1,1,22,3,1.5,bug
2,1,0,10,25,0,1,9,2,1,88,1,0,0,0.666667,0,0,42,5,2.5,no-bug
54,3,9,72,215,1209,23,57,22,0.978153,1484,0.263158,2,0.428571,0.161426,1,5,26.12963,21,2.2037,bug
4,3,0,5,18,4,0,5,1,0.888889,85,1,0,0.866667,0.555556,1,1,19.5,6,2.5,bug
3,1,0,4,8,3,1,3,2,2,28,0,0,0,0.333333,0,0,8.333333,1,0.6667,no-bug
34,1,0,26,109,105,4,22,3,1.006239,2071,0.058824,0,0,0.323232,0,0,57.911765,14,2.0882,no-bug
5,1,0,1,12,2,1,0,5,0.625,46,1,0,0,0.7,0,0,7.8,3,1.2,no-bug
71,1,0,200,241,2439,128,73,68,1.00989,1350,0.153846,0,0,0.067857,0,0,17.28169,11,2.0845,bug
2,3,0,7,14,1,0,7,1,2,74,1,0,0.928571,0.75,1,1,35.5,7,3.5,no-bug
1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,no-bug
4,5,1,19,39,4,1,18,2,0.666667,113,1,0,0.980392,0.5,2,4,27,4,1.75,no-bug
0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,no-bug
2,2,0,3,4,1,0,3,2,2,10,0,0,0.9375,0.666667,1,1,4,1,0.5,no-bug
2,1,0,1,5,1,0,1,2,2,45,0,0,0,0.75,0,0,21.5,9,4.5,no-bug
2,3,0,6,9,1,0,6,1,2,31,1,0,0.928571,0.75,1,1,14,5,2.5,no-bug
29,1,0,9,79,348,2,7,23,0.916667,435,1,0,0,0.156593,0,0,13.793103,4,1.1034,bug
0,1,0,0,0,0,0,0,0,2,59,0,0,0,0,0,0,0,0,0,no-bug
4,3,0,7,8,4,0,7,1,0.666667,24,1,1,0.962025,0.5,1,2,4.75,1,0.75,no-bug
7,1,0,3,8,15,3,0,7,0.833333,34,1,0,0,0.714286,0,0,3.428571,1,0.8571,no-bug
4,3,0,9,42,4,2,9,1,1.090909,368,1,0,0.928571,1,1,2,88.25,9,3,no-bug
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,10,15,1,0,10,2,2,41,0,0,0,0.666667,0,0,19.5,1,0.5,no-bug
5,3,0,9,21,0,1,8,4,0.5,78,1,0,0.785714,0.625,0,0,14.2,1,0.6,no-bug
3,3,0,4,6,3,0,4,2,1.5,28,1,0,0.866667,0.555556,1,1,8,3,1.3333,no-bug
3,1,0,4,8,3,1,3,2,2,34,0,0,0,0.333333,0,0,10.333333,1,0.6667,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.923077,1,1,2,2.5,1,0.5,no-bug
7,3,0,10,30,7,0,10,6,0.722222,134,1,0,0.886364,0.333333,2,6,17.714286,8,2.1429,bug
0,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,no-bug
8,5,0,21,74,20,6,20,1,0.922078,486,1,0,0.932692,0.5,2,3,58.375,7,2.25,no-bug
11,5,2,6,15,0,5,1,11,0.1,97,1,0,0.888889,0.581818,0,0,7.727273,1,0.2727,no-bug
11,3,1,10,30,15,1,9,7,0.828571,226,1,0,0.8125,0.32,2,6,18.909091,5,2,bug
4,1,0,12,9,6,8,4,3,1,43,1,0,0,0.25,0,0,9,2,1.5,no-bug
3,1,0,7,12,3,0,7,3,2,29,0,0,0,0.777778,0,0,8.666667,1,0.6667,no-bug
2,3,0,1,7,1,0,1,1,2,42,1,0,0.98,0.666667,0,0,19.5,1,0.5,no-bug
17,5,0,18,43,102,2,16,11,0.75,182,1,1,0.894366,0.275,3,14,9.588235,5,1.1176,no-bug
2,3,0,5,12,1,0,5,1,2,44,1,0,0.928571,0.75,1,1,20.5,5,2.5,no-bug
2,1,0,14,40,1,0,14,2,2,156,0,0,0,0.666667,0,0,77,13,6.5,no-bug
5,1,0,2,12,0,2,0,5,0.625,59,1,0,0,0.466667,1,1,10.4,4,1.4,no-bug
2,3,0,10,18,1,0,10,1,2,107,1,0,0.928571,0.75,2,2,52,11,5.5,no-bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
3,3,0,13,25,1,0,13,1,1,113,1,0,0.928571,0.75,1,1,36,6,2,no-bug
3,2,0,23,43,1,0,23,2,1.5,192,0.75,0,0.333333,0.666667,1,1,61.666667,9,3.6667,bug
13,1,0,9,52,46,1,8,9,1.039352,648,0.138889,0,0,0.338462,0,0,46.076923,8,2.0769,no-bug
4,3,0,13,31,2,2,12,3,0.952381,164,0.571429,0,0.846154,0.5,0,0,38.25,7,2,bug
14,1,2,28,51,69,4,24,2,0.913462,255,0.75,2,0,0.214286,0,0,16.642857,4,1.4286,no-bug
2,5,0,6,3,1,5,1,2,2,10,1,0,0.958333,0.75,0,0,3.5,1,0.5,no-bug
3,3,0,8,13,3,0,8,1,1.5,52,1,0,0.866667,0.5,1,1,16,4,1.6667,no-bug
10,1,0,24,35,45,7,17,9,2,88,0,0,0,0.183333,0,0,7.8,2,1,no-bug
8,5,1,14,41,24,4,13,4,0.785714,174,1,0,0.932692,0.5625,2,4,20.5,5,1.75,bug
2,1,0,6,10,1,0,6,2,2,27,0,0,0,0.666667,0,0,12.5,1,0.5,no-bug
5,5,0,16,28,4,1,15,4,0.5,79,0,0,0.969466,0.314286,2,8,14.6,6,1.8,no-bug
13,1,0,66,42,0,60,6,11,0.5,327,1,0,0,0.15,0,0,23.923077,2,1.1538,bug
7,3,9,22,17,13,13,10,5,0.888889,88,0.666667,0,0.934066,0.265306,1,1,11.142857,4,1.2857,bug
2,3,0,9,11,1,0,9,1,2,57,1,0,0.928571,0.75,1,1,27,5,2.5,bug
3,5,0,18,41,3,2,17,1,2,591,0,0,0.979798,1,3,4,196,2,1,no-bug
3,1,0,29,4,1,28,1,2,0.5,12,1,1,0,0.333333,0,0,2.666667,1,0.6667,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
5,1,0,16,38,0,1,15,2,0,250,1,0,0,0.6,0,0,48.8,1,0.8,no-bug
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,no-bug
2,3,0,19,23,1,0,19,2,2,91,0,0,0.8,0.75,1,1,44.5,4,2,bug
2,1,0,11,24,1,0,11,2,2,70,0,0,0,0.666667,0,0,34,3,1.5,no-bug
7,1,1,4,34,11,1,3,4,0.944444,244,0.555556,0,0,0.416667,0,0,32.571429,4,1.4286,no-bug
0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,no-bug
39,2,1,36,190,561,8,33,26,0.950292,1259,0.944444,1,0.159091,0.116541,1,2,30.820513,15,2.0769,bug
10,1,0,10,44,45,6,5,9,2,207,0,0,0,0.175,0,0,19.7,3,1.9,no-bug
12,4,1,18,39,66,2,17,6,2,248,0,0,0.893204,0.35,2,4,19.666667,8,2.0833,no-bug
3,3,0,8,12,1,0,8,1,0.75,95,1,0,0.928571,0.75,2,2,29.333333,14,4.6667,bug
2,3,0,5,7,1,0,5,1,2,26,1,0,0.928571,0.75,1,1,11.5,4,2,no-bug
2,2,0,9,8,1,0,9,2,2,24,0,0,0.833333,0.666667,1,1,11,2,1,no-bug
1,1,0,59,1,0,57,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
4,3,0,11,12,0,3,8,4,0.333333,98,1,1,0.785714,0.5,0,0,23,1,0.75,no-bug
7,1,0,4,38,0,3,1,5,0.166667,235,1,0,0,0.25,0,0,32.428571,5,1.4286,no-bug
4,3,0,14,22,0,3,11,4,0.708333,145,0.625,0,0.846154,0.5,0,0,33.25,2,0.75,bug
1,1,0,4,1,0,2,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,no-bug
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333,1,0.6667,no-bug
3,1,0,4,8,3,1,3,2,2,40,0,0,0,0.333333,0,0,12.333333,1,0.6667,no-bug
3,1,0,2,21,0,0,2,2,0.5,126,1,0,0,0.75,0,0,39.666667,4,1.3333,no-bug
5,2,3,4,16,2,4,0,4,0.75,81,1,0,0.714286,0.433333,1,2,14.6,2,1.4,no-bug
17,5,0,35,77,114,4,32,13,0.96875,383,0.5,0,0.868852,0.210084,3,5,20.941176,5,1.7059,bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,no-bug
0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,no-bug
2,1,0,15,27,1,0,15,2,2,105,0,0,0,0.666667,0,0,51.5,5,2.5,no-bug
2,2,0,8,12,1,0,8,2,2,39,0,0,0.5,0.75,0,0,18.5,2,1,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.923077,1,1,2,2.5,1,0.5,no-bug
4,2,13,22,20,0,13,9,2,2,89,0,0,0.25,0.583333,0,0,21.25,4,2.25,no-bug
2,1,0,3,5,1,1,2,2,2,51,0,0,0,0.75,0,0,24.5,9,4.5,no-bug
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
3,1,0,14,25,3,0,14,3,2,76,0,0,0,0.777778,0,0,24.333333,3,1.3333,no-bug
2,3,0,6,9,1,0,6,1,2,31,1,0,0.928571,0.75,1,1,14,5,2.5,no-bug
14,1,0,48,24,53,42,6,11,0.615385,170,1,0,0,0.321429,0,0,10.928571,5,2,no-bug
7,1,0,23,69,0,1,22,1,0.416667,400,1,0,0,0.571429,0,0,55.857143,1,0.8571,no-bug
2,2,0,14,12,1,0,14,2,2,59,1,0,0.5,0.75,0,0,27.5,2,1,no-bug
2,1,0,12,17,1,0,12,2,2,44,1,0,0,0.666667,0,0,20.5,2,1,bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
14,1,0,9,15,69,0,9,14,0.846154,71,1,0,0,0.264286,0,0,3.785714,1,0.9286,no-bug
10,4,2,33,92,33,2,31,7,0.777778,424,1,0,0.919192,0.277778,2,8,41.2,7,2.2,bug
15,2,0,36,90,79,0,36,2,0.936508,956,1,1,0.3,0.206061,0,0,62.133333,27,5.3333,bug
4,2,0,4,9,6,1,3,1,2,44,0,0,0.8,0.625,1,2,10,3,1.25,no-bug
2,3,0,3,16,1,0,3,1,2,83,1,0,0.928571,0.75,1,1,40,5,2.5,no-bug
4,2,0,4,8,6,1,3,1,2,25,0,0,0.8,0.625,1,2,5.25,2,1,no-bug
24,1,0,10,24,276,6,4,24,1.043478,34,0,0,0,0.208333,0,0,0,1,1,no-bug
1,1,0,33,1,0,31,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
12,1,0,13,48,66,1,12,9,2,275,0,0,0,0.333333,0,0,21.916667,6,2.5,no-bug
5,4,0,21,50,4,1,21,2,0.928571,520,1,0,0.957447,0.333333,3,4,101.6,31,8.6,no-bug
2,2,0,8,11,1,0,8,2,2,25,0,0,0.666667,0.666667,1,1,11.5,1,0.5,no-bug
6,1,0,1,16,15,1,0,5,2,129,0,0,0,0.5,0,0,20.5,4,1.6667,no-bug
2,6,0,4,6,0,1,3,2,1,27,1,1,0.998415,0.583333,0,0,11.5,1,0.5,no-bug
17,4,9,31,48,134,14,19,8,1.020833,169,0.333333,0,0.858491,0.229167,2,9,8.764706,2,1,bug
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,4,4,1,0,4,2,2,9,0,0,0,0.666667,0,0,3.5,1,0.5,no-bug
3,3,0,7,18,1,0,7,1,1,59,1,0,0.928571,0.75,1,1,18,6,2,no-bug
2,2,0,10,13,1,0,10,2,2,48,1,0,0.666667,0.666667,1,1,22.5,2,1,no-bug
3,2,0,10,15,3,0,10,3,2,61,0,0,0.846154,0.466667,2,2,19.333333,3,1.3333,no-bug
9,3,0,4,12,36,1,3,6,2,30,0,0,0.829787,0.288889,1,6,2.333333,1,0.8889,no-bug
2,1,0,9,17,1,0,9,2,2,47,0,0,0,0.666667,0,0,22.5,1,0.5,no-bug
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333,1,0.6667,no-bug
1,1,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,0,0,no-bug
2,3,0,4,5,1,0,4,1,2,24,1,0,0.928571,0.75,1,1,10.5,4,2,no-bug
6,1,4,22,26,15,4,18,3,1.2,143,1,0,0,0.722222,0,0,22.666667,4,2.1667,no-bug
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,no-bug
0,1,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,bug
2,1,0,4,5,1,0,4,2,2,15,0,0,0,0.666667,0,0,6.5,1,0.5,no-bug
7,2,0,9,28,13,2,8,2,0.958333,197,0.75,1,0.5,0.277778,1,1,26.571429,15,2.7143,no-bug
3,3,0,7,19,1,0,7,1,1,60,1,0,0.928571,0.75,1,1,18.333333,6,2,no-bug
3,3,0,5,12,1,0,5,2,0.5,58,1,0,0.988372,0.666667,2,2,18,2,0.6667,no-bug
1,1,0,9,1,0,7,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,3,10,1,0,3,2,2,31,0,0,0,0.666667,0,0,14.5,3,1.5,no-bug
10,3,0,18,83,9,2,18,3,0.888889,502,1,0,0.913978,0.333333,2,2,48.3,7,2.5,no-bug
2,4,0,3,12,1,1,2,1,2,48,0,0,0.98913,1,1,1,23,1,0.5,no-bug
8,4,0,7,27,20,3,6,2,0.785714,124,1,0,0.886792,0.5,2,4,14.25,1,0.75,no-bug
2,3,0,4,6,1,0,4,1,2,25,1,0,0.928571,0.75,1,1,11,4,2,no-bug
7,3,0,9,26,5,0,9,6,0.766667,153,1,0,0.886364,0.366667,2,6,20.142857,4,2,bug
5,1,0,7,15,0,7,0,5,0,64,1,0,0,0.6,0,0,11.6,4,1,no-bug
13,1,0,2,14,66,1,1,13,0.916667,64,1,0,0,0.487179,0,0,3.461538,1,0.9231,no-bug
2,1,0,14,17,1,0,14,2,2,82,1,0,0,0.666667,0,0,39.5,8,4,bug
4,3,0,15,25,2,2,13,3,1,141,0.5,0,0.846154,0.5,0,0,32.75,7,2,bug
6,1,0,19,31,3,4,15,3,0.4,304,1,0,0,0.333333,0,0,49.5,12,3.3333,bug
4,2,0,4,8,6,1,3,1,2,25,0,0,0.8,0.625,1,2,5.25,2,1,no-bug
6,1,0,57,6,15,54,3,6,2,6,0,0,0,0.611111,0,0,0,1,1,no-bug
1,1,0,5,1,0,2,3,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
3,3,0,16,27,0,2,14,3,0.25,104,1,0,0.846154,0.555556,0,0,33,1,0.6667,bug
8,3,0,11,28,28,1,10,1,0.857143,158,1,2,0.847826,1,1,1,18.5,7,1.625,no-bug
5,1,0,2,14,10,1,2,5,2,59,0,0,0,0.7,0,0,10.8,3,2.2,no-bug
2,1,0,3,6,1,1,2,2,2,69,0,0,0,0.75,0,0,33.5,10,5,no-bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
4,3,0,12,19,2,1,11,3,0.666667,86,1,0,0.846154,0.555556,0,0,19.75,3,1,bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.909091,1,1,2,2.5,1,0.5,no-bug
