@relation Version164

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {no-bug,bug}

@data
6,4,0,15,47,9,2,13,4,0.9,297,0,0,0.955556,0.5,2,8,48.166667,1,0.6667,no-bug
4,1,0,3,19,0,1,2,3,0.5,95,1,0,0,0.666667,0,0,22.25,3,1,no-bug
2,2,0,4,5,1,0,4,2,2,23,0,0,0.666667,0.625,1,1,10.5,1,0.5,no-bug
2,4,0,29,27,1,0,29,2,2,129,0,0,0.9375,0.625,2,2,63.5,1,0.5,no-bug
0,1,0,16,0,0,16,0,0,2,45,0,0,0,0,0,0,0,0,0,no-bug
5,6,0,21,27,4,0,21,1,0.875,122,0,0,0.875,0.666667,2,3,23,1,0.6,bug
5,6,0,19,20,4,0,19,1,0.875,77,0,0,0.875,0.666667,2,3,14,1,0.6,no-bug
3,1,0,7,13,3,5,2,2,1.5,144,1,0,0,0.555556,0,0,46.333333,3,2,no-bug
5,7,0,15,15,4,0,15,1,0.875,49,0,0,0.88,0.666667,2,3,8.4,1,0.6,bug
5,8,0,17,17,4,0,17,1,0.875,60,0,0,0.888889,0.666667,2,3,10.6,1,0.6,no-bug
2,4,0,15,12,1,0,15,2,2,58,0,0,0.9375,0.625,2,2,28,1,0.5,bug
2,3,0,21,40,1,0,21,2,2,188,0,0,0.875,0.625,2,3,93,13,6.5,bug
4,4,0,17,35,4,1,16,3,1,145,0,0,0.977273,0.555556,2,7,34.75,1,0.5,no-bug
4,7,0,9,10,4,0,9,1,1,28,0,0,0.916667,0.555556,2,2,5.5,1,0.5,no-bug
33,1,0,8,34,526,0,8,33,0.96875,95,0,0,0,0.128788,0,0,1.848485,1,0.9697,no-bug
7,4,4,37,58,15,8,29,4,0.916667,399,0,0,0.9,0.4,3,4,55.714286,1,0.7143,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,15,14,1,0,15,2,2,58,0,0,0.857143,0.625,1,1,28,3,1.5,no-bug
5,5,0,18,26,8,5,13,4,1,90,0,0,0.947368,0.5,4,14,16.6,1,0.6,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,13,13,1,0,13,2,2,82,0,0,0.875,0.625,2,2,40,9,4.5,no-bug
5,8,0,17,18,4,0,17,1,0.875,60,0,0,0.888889,0.666667,2,3,10.6,1,0.6,no-bug
5,7,0,15,15,4,0,15,1,0.875,53,0,0,0.88,0.666667,2,3,9.2,1,0.6,no-bug
5,6,0,13,15,4,0,13,1,0.875,57,0,0,0.875,0.666667,2,3,10,1,0.6,no-bug
2,3,0,10,20,1,0,10,2,2,81,0,0,0.857143,0.666667,1,1,39.5,5,2.5,no-bug
2,2,0,1,5,1,0,1,1,2,29,0,0,0.9375,0.75,2,3,13.5,4,2,no-bug
2,3,0,16,22,1,0,16,2,2,105,0,0,0.875,0.625,1,1,51.5,5,2.5,no-bug
3,3,0,13,20,3,0,13,2,2,87,0,0,0.777778,0.466667,1,1,28,5,2,no-bug
2,3,0,12,12,1,0,12,2,2,59,0,0,0.875,0.625,1,1,28.5,6,3,no-bug
4,5,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
5,1,0,23,7,0,23,0,5,0.5,34,1,0,0,0.7,0,0,5.4,1,0.8,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,12,29,1,0,12,2,2,324,0,0,0.857143,0.583333,2,2,161,30,15,no-bug
2,3,0,12,17,1,0,12,2,2,56,0,0,0.857143,0.666667,2,2,27,4,2,no-bug
2,3,0,15,21,1,0,15,2,2,87,0,0,0.875,0.625,2,2,42.5,9,4.5,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
4,4,0,24,28,4,1,23,3,1,121,0,0,0.977273,0.555556,2,8,28.75,1,0.5,no-bug
5,1,2,31,51,4,4,27,2,0.625,425,1,0,0,0.535714,0,0,83.6,1,0.6,bug
14,1,0,6,51,51,1,5,13,0.730769,540,1,0,0,0.333333,0,0,36.857143,1,0.8571,bug
4,2,0,6,5,6,2,4,3,2,19,0,0,0.833333,0.583333,0,0,3.75,1,0.75,no-bug
7,1,0,22,7,21,17,5,7,2,7,0,0,0,0.514286,0,0,0,1,1,no-bug
7,4,4,26,29,9,8,18,4,0.833333,194,0,0,0.916667,0.541667,3,4,26.428571,1,0.7143,no-bug
6,6,0,13,16,3,0,13,1,0.8,58,0,0,0.84,0.733333,2,3,8.333333,1,0.6667,no-bug
4,5,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,4,0,15,19,1,0,15,2,2,126,0,0,0.9375,0.625,1,1,62,1,0.5,no-bug
5,6,0,15,15,4,0,15,1,0.875,53,0,0,0.875,0.666667,2,3,9.2,1,0.6,no-bug
2,2,0,15,29,1,0,15,2,2,97,0,0,0.8,0.666667,1,1,47.5,1,0.5,no-bug
4,5,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
4,4,0,18,23,4,1,17,3,1,95,0,0,0.977273,0.555556,2,8,22.25,1,0.5,no-bug
4,4,0,10,15,4,1,9,3,1,58,0,0,0.967213,0.555556,3,7,13,1,0.5,no-bug
2,3,0,7,8,1,0,7,2,2,30,0,0,0.857143,0.666667,1,1,14,2,1,no-bug
5,6,0,24,27,4,0,24,1,0.875,125,0,0,0.88,0.666667,2,3,23.6,1,0.6,bug
2,3,0,26,33,1,0,26,2,2,173,0,0,0.875,0.625,1,1,85.5,13,6.5,no-bug
2,4,0,17,19,1,0,17,2,2,79,0,0,0.9375,0.625,1,1,38.5,1,0.5,no-bug
2,3,0,15,21,1,0,15,2,2,90,0,0,0.875,0.625,2,2,44,6,3,no-bug
2,2,0,2,7,1,0,2,2,2,18,0,0,0.75,0.75,0,0,8,2,1,no-bug
4,1,0,5,6,6,0,5,4,2,14,0,0,0,0.458333,0,0,2.5,1,0.75,bug
16,4,0,39,87,100,4,35,6,1,935,0,0,0.770492,0.172222,2,3,57.125,6,1.8125,no-bug
10,3,0,33,68,43,0,33,2,0.888889,475,1,0,0.428571,0.37037,1,1,46.3,11,4.4,no-bug
4,2,0,2,14,4,0,2,1,0.666667,53,1,0,0.882353,0.583333,2,4,12,4,1.5,no-bug
2,2,0,17,20,1,0,17,2,2,81,0,0,0.8,0.666667,1,1,39.5,1,0.5,no-bug
2,3,0,7,8,1,0,7,2,2,23,0,0,0.875,0.625,1,1,10.5,1,0.5,no-bug
44,2,0,6,45,946,0,6,44,2,133,0,0,0.688406,0.184659,0,0,2.022727,1,0.9773,no-bug
6,6,0,17,19,3,0,17,1,0.8,70,0,0,0.84,0.733333,2,3,10.333333,1,0.6667,no-bug
3,3,0,10,8,3,0,10,2,1,37,1,0,0.947368,0.666667,0,0,11,2,0.6667,no-bug
2,3,0,23,30,1,0,23,2,2,142,0,0,0.875,0.6,2,2,70,8,4,bug
2,3,0,7,13,1,0,7,2,2,48,0,0,0.857143,0.666667,1,1,23,4,2,no-bug
2,3,0,16,18,1,0,16,2,2,66,0,0,0.875,0.6,1,1,32,6,3,no-bug
6,6,0,17,19,3,0,17,1,0.8,83,0,0,0.84,0.733333,2,3,12.5,1,0.6667,no-bug
2,3,0,8,15,1,0,8,2,2,60,0,0,0.875,0.625,1,1,29,5,2.5,no-bug
6,5,0,17,19,3,0,17,1,0.8,70,0,0,0.84,0.733333,2,3,10.333333,1,0.6667,no-bug
5,5,0,13,14,4,0,13,1,0.875,45,0,0,0.875,0.666667,2,3,7.6,1,0.6,no-bug
2,3,0,5,7,1,0,5,2,2,25,0,0,0.857143,0.666667,0,0,11.5,2,1,no-bug
2,3,0,27,38,1,0,27,2,2,219,0,0,0.875,0.625,1,1,108.5,5,2.5,no-bug
4,4,0,5,8,4,0,5,3,1,22,0,0,0.967213,0.555556,3,4,4,1,0.5,no-bug
5,4,0,17,36,8,2,15,4,1,153,0,0,0.966292,0.666667,2,7,29.2,1,0.6,no-bug
2,3,0,19,20,1,0,19,2,2,75,0,0,0.875,0.625,2,2,36.5,4,2,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.916667,0.555556,2,2,5.5,1,0.5,no-bug
4,4,0,24,42,4,1,23,3,1,199,0,0,0.962963,0.555556,3,5,48.25,1,0.5,no-bug
5,6,0,15,16,4,0,15,1,0.875,55,0,0,0.875,0.666667,2,3,9.6,1,0.6,no-bug
5,6,0,13,14,4,0,13,1,0.875,44,0,0,0.875,0.666667,2,3,7.4,1,0.6,no-bug
4,3,0,9,21,0,1,8,1,0.333333,81,1,0,0.941176,0.375,2,5,19,1,0.75,bug
4,4,0,25,37,4,1,24,3,1,147,0,0,0.962963,0.555556,3,5,35.25,1,0.5,no-bug
5,4,0,18,22,4,2,16,4,0.875,173,0,0,0.9375,0.666667,3,5,33.2,1,0.6,no-bug
5,6,0,14,14,4,0,14,1,0.875,46,0,0,0.875,0.666667,2,3,7.8,1,0.6,no-bug
2,3,0,8,7,1,0,8,2,2,21,0,0,0.857143,0.625,1,1,9.5,1,0.5,no-bug
4,5,0,17,18,6,0,17,2,2,92,0,0,0.869565,0.541667,3,4,22,2,1,no-bug
2,3,0,10,13,1,0,10,2,2,57,0,0,0.875,0.625,1,1,27.5,5,2.5,no-bug
12,2,0,44,79,60,0,44,1,0.954545,569,0.5,0,0.666667,0.272727,1,7,46.25,16,5.0833,no-bug
2,3,0,11,16,1,0,11,2,2,62,0,0,0.875,0.625,2,2,30,5,2.5,no-bug
6,1,0,28,61,5,1,28,2,0.7,523,0.75,0,0,0.32,0,0,85.5,11,3,bug
2,4,0,9,3,1,8,1,2,2,8,0,0,0.981481,1,3,7,2.5,1,0.5,no-bug
3,3,0,14,24,3,0,14,2,2,155,0,0,0.777778,0.4,1,1,50.666667,7,3.6667,no-bug
6,4,4,18,28,13,6,12,3,1,87,0,0,0.932203,0.466667,3,5,13.166667,1,0.6667,no-bug
2,2,0,9,19,1,0,9,2,2,83,0,0,0.8,0.666667,1,1,40.5,1,0.5,no-bug
4,7,0,9,10,4,0,9,1,1,28,0,0,0.916667,0.555556,2,2,5.5,1,0.5,no-bug
3,4,0,17,14,3,0,17,2,2,90,0,0,0.882353,0.533333,1,1,29,4,1.6667,no-bug
4,5,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,7,9,1,0,7,2,2,32,0,0,0.857143,0.666667,1,1,15,3,1.5,no-bug
2,3,0,7,6,1,0,7,2,2,22,0,0,0.857143,0.666667,1,1,10,2,1,no-bug
6,4,0,16,28,9,3,13,4,0.9,194,0,0,0.955556,0.5,2,8,31,2,0.8333,no-bug
3,3,0,16,33,3,0,16,2,2,229,0,0,0.777778,0.444444,1,1,75.333333,8,3.6667,no-bug
4,4,0,11,18,4,1,10,3,1,122,0,0,0.962963,0.555556,3,7,29,1,0.5,no-bug
8,4,0,15,23,16,0,15,1,0.857143,84,0,0,0.769231,0.666667,2,5,9.25,1,0.75,no-bug
6,5,0,16,15,9,0,16,2,0.9,58,0,0,0.84,0.44,2,4,8.333333,1,0.6667,no-bug
5,3,0,14,26,4,1,13,1,0.625,114,1,0,0.923077,0.333333,2,7,21.4,1,0.8,bug
0,1,0,182,0,0,182,0,0,2,110,0,0,0,0,0,0,0,0,0,bug
2,3,0,12,13,1,0,12,2,2,52,0,0,0.875,0.625,1,1,25,3,1.5,no-bug
2,4,0,14,10,1,0,14,2,2,109,0,0,0.9375,0.625,1,1,51.5,3,1.5,bug
6,4,0,15,24,13,3,12,4,1,116,0,0,0.955556,0.5,2,8,18,1,0.6667,no-bug
6,6,0,17,19,3,0,17,1,0.8,70,0,0,0.84,0.733333,2,3,10.333333,1,0.6667,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,6,4,1,0,6,2,2,10,0,0,0.9,0.625,1,1,4,1,0.5,no-bug
4,2,0,48,84,0,0,48,2,0.833333,755,1,0,0.875,0.666667,0,0,187.25,20,5.25,bug
2,3,0,11,14,1,0,11,2,2,51,0,0,0.875,0.6,1,1,24.5,4,2,no-bug
6,6,0,17,19,3,0,17,1,0.8,72,0,0,0.846154,0.733333,2,3,10.666667,1,0.6667,no-bug
6,4,0,30,64,3,4,26,5,0.8,382,0,0,0.955556,0.733333,2,8,62.333333,1,0.6667,bug
2,3,0,16,26,1,0,16,2,2,123,0,0,0.875,0.625,2,2,60.5,8,4,no-bug
2,3,0,14,11,1,0,14,2,2,42,0,0,0.875,0.625,1,1,20,3,1.5,no-bug
6,6,0,17,19,3,0,17,1,0.8,70,0,0,0.84,0.733333,2,3,10.333333,1,0.6667,no-bug
13,3,0,49,106,2,0,49,5,0.689394,959,1,1,0.576923,0.179487,0,0,71.923077,12,3.3846,bug
4,4,0,23,35,4,1,22,3,1,160,0,0,0.977273,0.555556,3,9,38.5,1,0.5,no-bug
5,5,0,13,13,4,0,13,1,0.875,48,0,0,0.875,0.666667,2,3,8.2,1,0.6,bug
2,3,0,7,10,1,0,7,2,2,38,0,0,0.875,0.6,1,1,18,3,1.5,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,7,8,0,1,6,1,0,34,1,0,0.979592,0.5625,2,4,15.5,1,0.5,bug
9,4,0,9,17,0,0,9,8,0.6875,174,0,0,0.815789,0.833333,3,4,18.111111,1,0.7778,no-bug
4,4,0,22,29,4,1,21,3,1,130,0,0,0.959184,0.555556,2,4,31,1,0.5,no-bug
7,5,0,17,22,21,0,17,1,2,86,0,0,0.833333,0.428571,3,3,11.285714,1,0.8571,bug
4,5,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
6,1,0,25,61,13,2,23,2,0.8,421,0,0,0,0.3,0,0,69,12,5.3333,no-bug
4,5,0,16,23,4,5,11,3,1,94,0,0,0.964286,0.555556,4,13,22,1,0.5,no-bug
12,1,0,18,37,0,1,17,12,0.928854,351,0.652174,0,0,0.266667,0,0,26.333333,11,1.75,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
4,6,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
5,6,0,16,19,4,0,16,1,0.875,96,0,0,0.875,0.666667,2,3,17.8,1,0.6,no-bug
4,5,0,14,16,4,4,10,3,1,57,0,0,0.964286,0.555556,4,9,12.75,1,0.5,no-bug
4,4,0,10,12,4,1,9,3,1,49,0,0,0.962963,0.555556,3,6,10.75,1,0.5,no-bug
3,4,0,26,30,3,0,26,2,1,107,1,0,0.965517,0.75,0,0,34.333333,4,1.3333,no-bug
4,4,0,24,35,4,2,22,3,1,160,0,0,0.977273,0.555556,3,9,38.5,1,0.5,no-bug
4,5,0,9,10,4,0,9,1,1,28,0,0,0.913043,0.555556,2,2,5.5,1,0.5,no-bug
2,3,0,12,12,1,0,12,2,2,58,0,0,0.875,0.625,1,1,28,6,3,no-bug
2,3,0,5,8,1,0,5,2,2,28,0,0,0.875,0.666667,1,1,13,2,1,no-bug
4,4,0,17,23,4,1,16,3,1,110,0,0,0.977273,0.555556,2,8,26,1,0.5,no-bug
5,5,0,7,7,10,5,2,2,1.125,20,0,0,0.97,1,4,10,2.6,1,0.6,no-bug
4,2,3,11,12,6,3,8,3,2,31,0,0,0.571429,0.357143,1,1,6.75,1,0.75,no-bug
16,1,0,83,67,118,61,22,14,0.933333,575,1,0,0,0.212121,0,0,34.875,13,5.125,no-bug
2,4,0,11,6,1,0,11,2,2,20,0,0,0.9375,0.625,1,1,9,1,0.5,no-bug
3,6,50,68,16,3,50,18,2,2,54,0,0,0.913043,0.5,1,1,17,1,0.6667,no-bug
2,3,0,8,13,1,0,8,2,2,49,0,0,0.857143,0.625,1,1,23.5,4,2,no-bug
16,4,0,9,25,120,0,9,12,2,109,0,0,0.732143,0.410714,2,7,5.8125,1,0.9375,no-bug
2,3,0,26,32,1,0,26,2,2,154,0,0,0.857143,0.625,2,2,76,13,6.5,no-bug
2,3,0,10,17,1,0,10,2,2,63,0,0,0.857143,0.666667,1,1,30.5,6,3,no-bug
4,4,0,10,15,4,1,9,3,1,72,0,0,0.977273,0.555556,2,8,16.5,1,0.5,no-bug
9,4,0,28,91,22,0,28,2,1,519,0,0,0.815789,0.3,1,2,56.222222,7,2.3333,bug
5,8,0,18,17,4,0,18,1,0.875,64,0,0,0.884615,0.666667,2,3,11.4,1,0.6,no-bug
5,7,0,12,14,4,0,12,1,0.875,53,0,0,0.884615,0.666667,2,4,9.2,1,0.6,no-bug
4,4,0,11,23,4,1,10,3,1,137,0,0,0.964286,0.555556,3,8,32.75,1,0.5,no-bug
6,6,0,13,16,3,0,13,1,0.8,57,0,0,0.846154,0.733333,2,3,8.166667,1,0.6667,no-bug
5,7,0,18,18,4,0,18,1,0.875,64,0,0,0.884615,0.666667,2,3,11.4,1,0.6,no-bug
2,3,0,9,18,1,0,9,2,2,75,0,0,0.857143,0.666667,1,1,36.5,5,2.5,no-bug
2,3,0,12,11,1,0,12,2,2,35,0,0,0.857143,0.625,1,1,16.5,3,1.5,no-bug
6,6,0,24,30,3,0,24,1,0.8,223,0,0,0.846154,0.733333,2,3,35.833333,1,0.6667,bug
2,3,0,15,16,1,0,15,2,2,64,0,0,0.875,0.6,1,1,31,6,3,no-bug
5,5,0,13,14,4,0,13,1,0.875,43,0,0,0.875,0.666667,2,3,7.2,1,0.6,no-bug
4,5,0,13,20,4,2,11,3,1,63,0,0,0.964286,0.555556,4,9,14.25,1,0.5,no-bug
5,4,0,8,11,8,0,8,1,1,30,0,0,0.869565,0.5,2,4,4.6,1,0.6,no-bug
8,4,3,29,34,28,3,26,2,1.142857,352,1,0,0.681818,0.333333,1,1,42.25,1,0.875,no-bug
7,3,0,39,57,17,0,39,5,0.833333,314,1,0,0.8,0.5,0,0,43.285714,5,1.4286,no-bug
2,3,0,13,15,1,0,13,2,2,108,0,0,0.857143,0.583333,1,1,53,11,5.5,no-bug
2,4,0,21,17,1,0,21,2,2,90,0,0,0.9375,0.625,2,2,44,1,0.5,no-bug
8,1,0,18,11,4,16,2,8,0.666667,54,1,0,0,0.375,0,0,5.375,1,0.875,no-bug
2,3,0,17,16,1,0,17,2,2,76,0,0,0.875,0.625,1,1,37,3,1.5,no-bug
5,6,0,15,17,4,0,15,1,0.875,90,0,0,0.875,0.666667,2,3,16.6,1,0.6,no-bug
2,4,0,17,15,1,0,17,2,2,62,0,0,0.9375,0.625,2,2,30,1,0.5,no-bug
2,4,0,3,4,1,0,3,1,2,8,0,0,0.941176,0.666667,1,1,3,1,0.5,no-bug
2,3,0,13,17,1,0,13,2,2,64,0,0,0.875,0.6,1,1,31,6,3,no-bug
5,7,0,16,16,4,0,16,1,0.875,60,0,0,0.88,0.666667,2,3,10.6,1,0.6,no-bug
2,3,0,10,23,1,0,10,2,2,84,1,0,0.875,0.625,2,2,40.5,8,4,no-bug
2,3,0,7,8,0,1,6,1,0,34,1,0,0.979592,0.5625,2,4,15.5,1,0.5,bug
16,3,1,30,102,26,2,28,12,0.733333,793,0.666667,0,0.740741,0.253333,2,2,48.375,16,2.3125,no-bug
4,1,0,18,26,4,2,16,2,0.666667,161,1,0,0,0.333333,0,0,39,13,3.75,no-bug
