@relation Version236

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {no-bug,bug}

@data
7,4,0,19,27,7,3,16,5,0.875,170,0,0,0.807692,0.611111,3,4,22.714286,2,0.8571,no-bug
2,4,0,17,16,1,0,17,2,2,101,1,0,0.916667,0.625,1,1,47,1,0.5,no-bug
5,1,0,10,30,2,2,8,3,0.6875,126,0.5,0,0,0.583333,0,0,23.4,4,1.2,no-bug
1,3,1,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,0,0,no-bug
6,5,1,14,24,9,4,10,5,0.933333,124,0.333333,0,0.857143,0.533333,3,3,19.166667,2,0.8333,no-bug
4,1,0,6,12,4,3,3,2,0.833333,44,0,0,0,0.333333,0,0,9.5,1,0.5,no-bug
4,1,0,30,59,6,0,30,1,1,573,0,0,0,0.3125,0,0,140,1,0.75,no-bug
2,3,0,18,25,1,0,18,2,1,102,0,0,0.857143,0.6,2,2,49.5,6,3,no-bug
4,5,9,46,50,0,9,37,2,0.555556,223,0.666667,0,0.928571,0.777778,4,4,54,5,1.5,no-bug
2,3,0,13,7,1,0,13,2,2,37,0,0,0.857143,0.6,1,1,17.5,1,0.5,no-bug
8,5,0,19,24,16,0,19,2,0.904762,112,0,0,0.777778,0.428571,3,6,12.625,5,1.25,no-bug
2,3,0,16,16,1,0,16,2,2,63,0,0,0.857143,0.6,1,1,30.5,6,3,no-bug
2,3,2,4,7,1,2,2,1,1,25,0.5,0,1,1,0,0,10.5,0,0,no-bug
7,4,0,15,21,21,0,15,4,1.02381,142,0.285714,0,0.84375,0.444444,1,3,18.285714,4,1.4286,no-bug
6,4,0,14,22,9,1,13,4,0.95,103,0,0,0.857143,0.666667,3,5,15.5,1,0.6667,no-bug
4,5,0,27,68,4,0,27,1,1,366,0,0,0.923077,0.555556,2,2,89.75,1,0.5,no-bug
2,3,0,11,10,1,0,11,2,2,28,0,0,0.857143,0.6,1,1,13,2,1,no-bug
2,3,0,21,17,1,0,21,2,2,66,0,0,0.857143,0.6,1,1,32,1,0.5,no-bug
2,3,0,13,12,1,0,13,2,2,69,0,0,0.857143,0.6,1,1,33.5,5,2.5,no-bug
4,4,0,7,13,6,0,7,1,1,46,0,0,0.8125,0.5625,2,3,10.25,3,1.5,no-bug
3,3,0,7,10,3,0,7,3,2,40,0,0,0.75,0.583333,1,1,12.333333,1,0.6667,no-bug
4,3,0,13,28,0,0,13,2,0.666667,364,0.111111,0,0.9,0.533333,0,0,87.75,3,1,no-bug
2,3,0,21,17,1,0,21,2,2,66,0,0,0.857143,0.6,1,1,32,1,0.5,no-bug
3,3,0,13,25,1,0,13,2,0.833333,161,0.333333,0,0.947368,0.625,0,0,51.666667,9,3,no-bug
1,1,0,1,5,0,0,1,0,2,253,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
2,1,0,14,30,1,0,14,2,1.5,187,0,0,0,0.625,0,0,91.5,14,7,bug
3,1,0,7,24,3,0,7,3,1.333333,93,0,0,0,0.666667,0,0,29,2,1,no-bug
4,1,0,12,30,6,0,12,4,1.222222,127,0,0,0,0.392857,0,0,30,4,1.75,no-bug
18,3,0,4,34,135,0,4,15,0.915033,230,0.444444,0,0.769231,0.17284,3,12,11.277778,4,1.1667,no-bug
3,1,0,8,23,3,0,8,3,1.25,112,0,0,0,0.666667,0,0,35.666667,2,1,bug
1,1,0,1,5,0,0,1,0,2,23,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,22,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,22,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
2,1,0,5,11,1,0,5,2,2,50,0,0,0,0.625,0,0,24,2,1,no-bug
3,1,0,6,19,3,0,6,3,1,76,0,0,0,0.666667,0,0,24,2,1,no-bug
1,1,0,2,5,0,1,1,0,2,19,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,23,0,0,0,0,0,0,12,0,0,no-bug
2,1,0,7,24,1,0,7,2,1.5,118,0,0,0,0.625,0,0,57,6,3,no-bug
1,1,0,1,5,0,0,1,0,2,24,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,19,0,0,0,0,0,0,12,0,0,no-bug
3,1,0,7,21,3,0,7,3,1.25,91,0,0,0,0.666667,0,0,28.666667,2,1,no-bug
1,1,0,1,5,0,0,1,0,2,83,0,0,0,0,0,0,12,0,0,no-bug
3,1,0,9,30,3,0,9,2,1.125,203,0,0,0,0.466667,0,0,65.333333,8,4,no-bug
1,1,0,0,5,0,0,0,0,2,20,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,41,0,0,0,0,0,0,12,0,0,no-bug
26,3,0,10,55,199,0,10,22,0.877143,627,0.428571,0,0.684932,0.17094,3,18,22.576923,17,2.6538,no-bug
1,1,0,1,5,0,0,1,0,2,21,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,no-bug
3,1,0,8,31,3,0,8,3,1.166667,147,0,0,0,0.666667,0,0,47,3,1.3333,no-bug
5,1,0,15,72,10,1,14,5,1.071429,402,0,0,0,0.466667,0,0,78,7,4.4,no-bug
1,1,0,1,5,0,0,1,0,2,25,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,16,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,18,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,25,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,17,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,47,0,0,0,0,0,0,12,0,0,no-bug
3,1,0,10,27,3,0,10,3,1,121,0,0,0,0.5,0,0,39,6,2.3333,no-bug
2,1,0,9,24,1,0,9,2,1.5,113,0,0,0,0.625,0,0,54.5,6,3,no-bug
2,1,0,9,15,1,1,8,1,2,52,0,0,0,0.5,0,0,25,1,0.5,no-bug
2,3,0,11,12,1,0,11,2,2,40,0,0,0.857143,0.625,1,1,19,4,2,no-bug
3,2,0,24,18,3,1,23,3,2,101,0,0,0.666667,0.466667,1,1,32.666667,1,0.6667,no-bug
4,3,6,39,60,2,11,33,1,0.844444,430,0.666667,8,0.666667,0.541667,0,0,102.75,8,4.25,no-bug
4,3,0,4,9,6,0,4,1,1.111111,31,0,0,0.888889,0.555556,1,2,6,1,0.5,no-bug
2,3,0,10,9,1,0,10,2,2,29,0,0,0.857143,0.6,1,1,13.5,2,1,no-bug
2,2,0,20,16,1,0,20,2,2,63,0,0,0.8,0.666667,1,1,30.5,1,0.5,no-bug
5,4,8,18,22,6,8,10,3,0.833333,97,0.333333,0,0.875,0.583333,1,1,17.8,2,0.8,no-bug
5,5,0,23,29,4,0,23,1,0.916667,104,0,0,0.888889,0.666667,2,3,19.2,1,0.6,no-bug
7,4,0,22,35,9,2,20,5,0.875,194,0,0,0.871795,0.611111,3,4,26.142857,2,0.8571,no-bug
22,5,0,79,196,173,26,53,11,0.92381,1997,0.2,0,0.52381,0.322751,3,3,89.545455,9,1.6364,no-bug
7,4,0,14,20,9,3,11,5,0.933333,132,0,0,0.8,0.611111,2,3,17.142857,2,0.8571,no-bug
5,4,0,14,24,10,0,14,3,2,88,0,0,0.733333,0.4,2,3,16.6,3,1.2,no-bug
2,5,0,9,7,1,0,9,2,2,31,0,0,0.923077,0.666667,0,0,14.5,4,2,no-bug
2,4,0,1,3,1,0,1,1,2,7,0,0,0.916667,1,1,1,2.5,1,0.5,no-bug
2,3,0,10,9,1,0,10,2,2,34,0,0,0.857143,0.666667,1,1,16,2,1,no-bug
2,3,0,11,9,1,0,11,2,2,45,0,0,0.857143,0.625,1,1,21.5,5,2.5,no-bug
5,2,2,13,15,10,2,11,4,1,54,0,0,0.571429,0.5,1,1,9.4,1,0.6,no-bug
7,6,0,20,31,15,0,20,2,0.944444,122,0,0,0.848485,0.555556,3,7,16,1,0.7143,no-bug
11,3,0,18,48,37,0,18,4,0.907692,1211,0.538462,0,0.666667,0.226667,0,0,107.909091,5,1.7273,no-bug
4,4,0,8,8,6,0,8,1,2,22,0,0,0.785714,0.75,1,1,4.5,1,0.75,no-bug
0,1,0,5,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
4,5,0,9,13,4,0,9,1,1,43,0,0,0.923077,0.555556,2,2,9,1,0.5,no-bug
3,2,2,17,16,3,2,15,2,2,59,0,0,0.666667,0.5,1,1,18.666667,1,0.6667,no-bug
4,1,0,15,4,6,12,3,4,2,4,0,0,0,0.678571,0,0,0,1,1,no-bug
2,3,0,21,14,1,0,21,2,2,58,0,0,0.958333,0.666667,2,2,28,1,0.5,no-bug
7,5,0,16,32,19,0,16,2,1,101,0,0,0.83871,0.4,3,8,13,3,1,no-bug
2,3,0,11,9,1,0,11,2,2,30,0,0,0.857143,0.6,1,1,14,1,0.5,no-bug
2,3,0,15,18,1,0,15,2,2,65,0,0,0.857143,0.625,1,1,31.5,7,3.5,no-bug
7,5,0,23,32,21,0,23,1,1.1,146,0.4,0,0.83871,0.4,3,7,19.142857,1,0.7143,no-bug
44,2,0,48,162,870,1,48,2,0.966777,2625,0.857143,0,0.086957,0.255814,2,2,58.5,17,5.0682,no-bug
2,3,0,11,9,1,0,11,2,2,40,0,0,0.857143,0.666667,1,1,19,3,1.5,no-bug
2,3,0,20,13,1,0,20,2,2,50,0,0,0.857143,0.6,1,1,24,1,0.5,no-bug
2,3,0,15,9,1,0,15,2,2,31,0,0,0.857143,0.6,1,1,14.5,2,1,no-bug
4,5,0,9,13,4,0,9,1,1,43,0,0,0.923077,0.555556,2,2,9,1,0.5,no-bug
7,5,0,17,40,19,0,17,1,1,162,0,0,0.83871,0.666667,3,7,21.714286,1,0.7143,no-bug
8,4,0,22,42,14,4,18,6,0.97619,250,0.333333,0,0.85,0.571429,3,7,29.5,2,0.875,no-bug
14,2,2,31,75,87,2,29,6,0.944056,543,0.181818,0,0.538462,0.282051,0,0,37,9,1.9286,no-bug
6,5,0,15,19,9,0,15,2,0.933333,77,0,0,0.857143,0.6,3,3,11.333333,1,0.6667,no-bug
6,6,0,18,26,13,0,18,1,1,95,0,0,0.885714,0.533333,4,7,14.333333,1,0.6667,no-bug
6,6,0,26,55,11,3,23,4,0.95,258,0,0,0.875,0.45,4,4,41.333333,2,1,no-bug
2,3,0,8,9,1,0,8,2,2,41,0,0,0.857143,0.625,1,1,19.5,4,2,no-bug
2,3,0,24,17,1,0,24,2,2,105,0,0,0.857143,0.6,1,1,51.5,6,3,no-bug
7,4,0,23,34,7,2,21,5,0.933333,172,0,0,0.807692,0.611111,3,4,22.857143,2,0.8571,no-bug
8,5,0,24,30,16,0,24,3,0.904762,103,0,0,0.8,0.457143,3,4,11.5,1,0.75,no-bug
5,6,0,9,15,8,0,9,1,1,46,0,0,0.911765,0.5,3,5,7.6,1,0.6,no-bug
2,3,0,13,7,1,0,13,2,2,37,0,0,0.857143,0.6,1,1,17.5,1,0.5,no-bug
2,4,0,15,16,1,0,15,2,2,103,0,0,0.888889,0.666667,2,2,50.5,1,0.5,no-bug
3,3,0,17,18,1,0,17,2,0.833333,106,1,0,0.857143,0.6,1,1,33.333333,11,3.6667,no-bug
4,5,0,9,13,4,0,9,1,1,43,0,0,0.923077,0.555556,2,2,9,1,0.5,no-bug
4,4,0,4,6,6,0,4,1,2,18,0,0,0.8125,0.5625,2,3,3.5,2,1,no-bug
2,3,0,17,12,1,0,17,2,2,76,0,0,0.857143,0.6,1,1,37,2,1,no-bug
2,4,0,30,35,1,0,30,2,2,177,0,0,0.916667,0.625,1,1,87.5,1,0.5,no-bug
9,1,0,12,18,4,11,1,6,0.625,115,1,0,0,0.777778,0,0,11.444444,2,1.2222,no-bug
2,3,0,14,14,1,0,14,2,2,38,0,0,0.958333,0.666667,2,2,18,1,0.5,no-bug
2,1,0,11,19,1,4,7,1,2,53,0,0,0,0.5,0,0,25,1,0.5,no-bug
2,3,0,34,36,1,0,34,2,2,151,0,0,0.857143,0.6,1,1,74.5,6,3,no-bug
2,3,0,28,23,1,0,28,2,2,163,0,0,0.857143,0.6,1,1,80.5,13,6.5,no-bug
10,5,0,21,55,29,3,18,6,0.9,406,0.5,0,0.757576,0.422222,3,5,38.6,4,1.2,no-bug
2,4,0,21,18,1,0,21,2,2,74,0,0,0.916667,0.625,1,1,36,1,0.5,no-bug
7,5,0,26,32,15,0,26,3,0.944444,141,0,0,0.827586,0.611111,3,3,18.714286,1,0.7143,no-bug
7,5,0,27,33,15,0,27,3,0.944444,138,0,0,0.827586,0.611111,3,3,18.285714,1,0.7143,no-bug
6,6,0,17,28,13,0,17,1,1,108,0,0,0.875,0.6,3,5,16.5,1,0.6667,no-bug
5,7,0,9,15,8,0,9,1,1,49,0,0,0.918919,0.5,4,6,8.2,1,0.6,no-bug
4,5,0,9,13,4,0,9,1,1,43,0,0,0.923077,0.555556,2,2,9,1,0.5,no-bug
2,4,0,20,24,1,0,20,2,2,113,0,0,0.9,0.666667,2,2,55.5,7,3.5,no-bug
6,6,6,15,26,15,7,8,2,1.2,89,1,0,0.852941,0.4,2,2,13.666667,3,1.1667,no-bug
3,4,0,8,7,3,0,8,1,2,19,0,0,0.857143,0.666667,2,2,5.333333,1,0.6667,no-bug
7,2,2,19,46,19,2,17,2,0.966667,209,0.2,0,0.736842,0.5,0,0,28.142857,5,1.2857,no-bug
2,4,0,24,18,1,0,24,2,2,71,0,0,0.916667,0.625,1,1,34.5,1,0.5,no-bug
2,4,0,16,14,1,0,16,2,2,64,0,0,0.888889,0.666667,2,2,31,1,0.5,no-bug
4,3,0,9,16,6,0,9,2,2,67,0,0,0.75,0.4375,1,3,15.75,1,0.75,no-bug
5,5,0,10,14,8,0,10,2,1,51,0,0,0.888889,0.5,2,2,8.6,1,0.6,no-bug
3,2,0,16,27,1,0,16,2,0.833333,114,0.333333,0,0.75,0.75,1,1,36,4,1.3333,no-bug
5,5,0,15,17,4,0,15,1,0.916667,64,0,0,0.888889,0.666667,2,3,11.2,1,0.6,no-bug
2,4,0,1,3,1,0,1,1,2,7,0,0,0.916667,1,1,1,2.5,1,0.5,no-bug
2,3,0,17,16,1,0,17,2,2,68,0,0,0.833333,0.666667,2,2,33,1,0.5,no-bug
6,5,0,25,31,9,0,25,2,0.933333,121,0,0,0.857143,0.666667,2,3,18.666667,1,0.6667,no-bug
3,4,0,4,10,3,0,4,2,1,35,0.5,0,0.971429,0.666667,0,0,10,1,0.3333,no-bug
2,3,0,13,10,1,0,13,2,2,29,0,0,0.857143,0.6,1,1,13.5,1,0.5,no-bug
2,3,0,19,13,1,0,19,2,2,96,0,0,0.857143,0.6,1,1,47,1,0.5,no-bug
5,5,0,12,17,4,0,12,1,0.916667,61,0,0,0.888889,0.666667,2,3,10.6,1,0.6,no-bug
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,0,0,no-bug
3,2,0,2,8,3,0,2,1,1,33,0,0,0.6,1,1,1,9.666667,2,1,no-bug
2,2,0,10,19,1,0,10,2,2,45,0,0,0.666667,0.666667,1,1,21.5,1,0.5,no-bug
8,4,0,7,23,10,0,7,8,0.857143,148,0.4,0,0.867925,0.325,3,9,16.875,6,2,no-bug
2,2,0,11,22,1,0,11,2,2,69,0,0,0.8,0.666667,1,2,33.5,2,1,no-bug
11,4,0,9,25,55,1,8,3,1,106,0,0,0.859155,0.393939,1,2,8.545455,5,1.2727,no-bug
2,4,0,3,10,1,0,3,1,2,31,0,0,0.933333,0.75,1,1,14.5,3,1.5,no-bug
2,1,0,6,13,1,0,6,2,2,58,0,0,0,0.666667,0,0,28,5,2.5,no-bug
4,1,0,18,33,4,0,18,3,0.666667,116,1,0,0,0.777778,0,0,27.75,2,0.75,bug
5,5,0,23,42,4,1,22,4,0.875,196,0.5,0,0.943396,0.333333,3,8,37.4,7,2.4,no-bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
3,1,0,14,28,3,0,14,3,2,91,0,0,0,0.777778,0,0,29.333333,1,0.6667,no-bug
5,5,0,16,31,4,0,16,4,0.833333,147,0.666667,0,0.943396,0.333333,3,8,27.8,5,2,bug
3,1,0,31,57,3,1,30,3,1.1,340,0.2,0,0,0.777778,0,0,110.666667,9,3.6667,no-bug
6,5,0,17,31,15,0,17,2,1,327,0.5,0,0.953704,0.375,3,5,52.833333,13,5.3333,no-bug
3,4,0,14,30,1,0,14,1,1,167,0.166667,0,0.978723,0.75,2,2,52.666667,10,3.3333,no-bug
6,2,0,42,84,9,1,42,2,1.2,457,1,0,0.166667,0.361111,0,0,74.833333,12,4.5,no-bug
2,2,0,24,55,1,0,24,2,1.5,246,0.5,0,0.875,0.666667,1,1,121,19,9.5,no-bug
2,3,0,2,6,1,0,2,1,2,37,0,0,0.928571,0.75,1,1,17.5,4,2,no-bug
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333,1,0.6667,no-bug
3,2,0,2,8,3,0,2,1,1,33,0,0,0.6,1,1,1,9.666667,2,1,no-bug
2,2,0,9,23,1,0,9,2,1,100,0,0,0.666667,0.666667,1,1,48.5,6,3,no-bug
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,no-bug
2,1,0,15,21,1,3,12,1,1,196,0,0,0,0.5,0,0,96.5,16,8,bug
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,no-bug
2,2,0,14,25,1,0,14,2,2,78,0,0,0.666667,0.666667,1,1,38,1,0.5,no-bug
2,2,0,7,19,1,0,7,2,2,74,0,0,0.875,0.666667,0,0,36,7,3.5,no-bug
3,1,0,9,12,3,0,9,2,2,40,0,0,0,0.555556,0,0,12.333333,2,1,no-bug
4,1,0,23,42,4,0,23,3,0.833333,156,1,0,0,0.583333,0,0,37.5,5,1.75,bug
2,3,0,2,5,1,0,2,1,2,49,0,0,0.888889,0.75,1,1,23.5,9,4.5,no-bug
3,1,0,18,16,3,0,18,2,2,65,0,0,0,0.555556,0,0,20.666667,1,0.6667,no-bug
10,4,0,23,76,43,1,22,1,1.091503,1102,0.941176,0,0.851852,0.236111,1,2,107.5,8,2.4,no-bug
11,2,1,36,80,53,2,35,1,1,471,0,0,0.565217,0.238636,1,6,41.636364,15,3,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
8,4,0,8,30,22,3,7,2,0.928571,107,0.5,0,0.87037,0.5,1,2,12.125,1,0.875,no-bug
2,2,0,2,3,1,0,2,1,2,7,0,0,0.75,1,1,1,2.5,1,0.5,no-bug
4,3,0,4,18,2,0,4,1,0.5,73,0.5,0,0.866667,0.555556,2,2,16.75,3,1,no-bug
6,3,2,16,28,13,2,14,3,0.8,120,0,0,0.444444,0.444444,1,1,18.833333,3,1.8333,no-bug
8,3,0,16,34,16,0,16,8,0.857143,203,0.4,0,0.847826,0.325,2,6,23.75,12,2.75,no-bug
2,1,0,6,14,1,0,6,2,2,42,0,0,0,0.666667,0,0,19.5,1,0.5,no-bug
2,1,0,16,29,1,0,16,2,1.5,112,0,0,0,0.666667,0,0,54,9,4.5,no-bug
3,2,0,16,28,1,0,16,2,0.5,107,1,0,0.666667,0.666667,1,1,34.333333,2,0.6667,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
3,1,0,12,20,3,0,12,3,2,65,0,0,0,0.777778,0,0,20.666667,1,0.6667,no-bug
2,2,0,6,9,1,0,6,2,2,23,0,0,0.666667,0.666667,1,1,10.5,1,0.5,no-bug
2,3,0,8,25,0,0,8,1,1,84,0.5,0,0.928571,0.75,2,2,40,6,3,bug
19,1,0,7,20,149,6,1,3,0.949074,142,0.833333,0,0,0.375,0,0,5.842105,2,0.9474,no-bug
6,3,0,7,21,3,0,7,6,0.733333,109,1,0,0.886364,0.333333,2,6,16.666667,5,2,no-bug
3,4,0,1,4,3,0,1,1,2,10,0,0,0.818182,1,1,3,2.333333,1,0.6667,no-bug
2,2,0,14,24,1,0,14,2,1,82,0,0,0.875,0.666667,0,0,39.5,4,2,no-bug
3,1,0,16,30,3,0,16,3,2,98,0,0,0,0.777778,0,0,31.666667,1,0.6667,no-bug
2,3,0,2,6,1,0,2,1,2,37,0,0,0.928571,0.75,1,1,17.5,4,2,no-bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,bug
6,1,0,11,25,13,0,11,6,0.9,88,0.5,0,0,0.4,0,0,13.333333,3,1.1667,no-bug
2,1,0,9,12,1,0,9,2,2,50,1,0,0,0.666667,0,0,23.5,4,2,no-bug
3,1,0,15,33,3,0,15,3,1,121,0,0,0,0.777778,0,0,39,2,1,no-bug
8,2,1,26,40,26,1,25,2,1.142857,196,0,0,0.125,0.458333,1,1,23.375,9,1.875,no-bug
3,1,0,12,19,3,0,12,3,2,59,0,0,0,0.777778,0,0,18.666667,1,0.6667,no-bug
2,2,0,14,25,1,0,14,2,2,73,0,0,0.666667,0.666667,1,1,35.5,1,0.5,no-bug
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333,1,0.6667,no-bug
4,5,0,7,18,4,0,7,1,0.833333,85,0.5,0,0.984496,0.555556,1,6,19.75,10,2.75,no-bug
2,1,0,3,5,1,0,3,2,2,10,0,0,0,0.666667,0,0,4,1,0.5,no-bug
3,1,0,6,11,3,0,6,3,2,31,0,0,0,0.777778,0,0,9.333333,1,0.6667,no-bug
0,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,no-bug
4,1,3,11,20,6,3,8,2,0.666667,70,0,0,0,0.5,0,0,16.25,2,1,no-bug
2,4,0,8,14,1,0,8,1,2,59,0,0,0.933333,0.75,1,1,28.5,4,2,no-bug
2,2,0,10,21,1,0,10,2,2,59,0,0,0.666667,0.666667,1,1,28.5,1,0.5,no-bug
2,1,0,3,6,1,0,3,1,2,16,0,0,0,0.5,0,0,7,1,0.5,no-bug
3,1,0,12,20,3,0,12,3,2,65,0,0,0,0.777778,0,0,20.666667,1,0.6667,no-bug
8,3,1,9,23,10,1,8,8,0.857143,148,0.4,0,0.847826,0.325,2,6,16.875,6,2,no-bug
2,2,0,22,26,1,0,22,2,2,132,1,0,0.875,0.666667,0,0,63.5,5,2.5,bug
3,1,0,15,30,1,0,15,3,0.75,268,0,0,0,0.777778,0,0,87.666667,8,5,no-bug
2,4,0,3,13,1,0,3,1,2,32,0,0,0.933333,0.75,1,1,15,1,0.5,no-bug
11,6,0,32,67,23,0,32,3,0.766667,478,0.333333,0,0.928,0.425,4,8,42.181818,13,2.7273,bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
4,1,0,23,38,4,0,23,3,0.666667,144,1,0,0,0.777778,0,0,34.5,2,0.75,no-bug
4,1,0,11,22,6,0,11,2,0.666667,83,0,0,0,0.5,0,0,19.5,2,1,no-bug
3,1,0,12,19,3,0,12,3,2,59,0,0,0,0.777778,0,0,18.666667,1,0.6667,bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,no-bug
2,3,0,5,11,1,0,5,2,1,38,0,0,0.8,0.75,1,2,17.5,3,1.5,no-bug
2,5,0,9,19,1,0,9,2,2,83,0,0,0.980392,1,2,7,40.5,8,4,no-bug
8,1,6,50,105,26,6,44,4,1,631,0.333333,0,0,0.375,0,0,77.5,11,4,no-bug
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,no-bug
2,1,0,8,21,1,0,8,2,1.333333,126,0,0,0,0.625,0,0,60.5,4,2,no-bug
1,1,0,0,5,0,0,0,0,2,17,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,0,5,0,0,0,0,2,18,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,17,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,20,0,0,0,0,0,0,12,0,0,no-bug
1,1,0,1,5,0,0,1,0,2,19,0,0,0,0,0,0,12,0,0,no-bug
3,1,0,15,29,3,0,15,3,1.444444,199,0,0,0,0.666667,0,0,62.333333,7,2.6667,no-bug
1,1,0,1,5,0,0,1,0,2,46,0,0,0,0,0,0,12,0,0,no-bug
