wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,2,0,23,43,1,0,23,2,1.5,193,0.666666667,0,0.5,0.666666667,1,1,62.33333333,9,3.6667,bug
15,1,0,9,59,67,1,8,10,1.029616725,752,0.146341463,0,0,0.333333333,0,0,46.4,8,2.2667,bug
4,3,0,11,28,2,2,10,3,0.962962963,177,0.444444444,0,0.866666667,0.5,0,0,41,8,2.25,no-bug
14,1,2,28,51,69,4,24,2,0.913461538,255,0.75,2,0,0.214285714,0,0,16.64285714,4,1.4286,no-bug
2,5,0,6,3,1,5,1,2,2,10,1,0,0.958333333,0.75,0,0,3.5,1,0.5,no-bug
3,3,0,9,14,3,0,9,1,1.5,67,1,0,0.875,0.5,1,1,21,4,2,no-bug
7,1,1,4,37,11,1,3,4,0.95,265,0.5,0,0,0.416666667,0,0,35.42857143,6,1.8571,no-bug
2,1,0,11,24,1,0,11,2,2,70,0,0,0,0.666666667,0,0,34,3,1.5,no-bug
6,5,0,15,29,13,4,14,2,0.95,145,0.75,0,0.952380952,0.5,2,2,22.5,4,1.3333,no-bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
7,3,7,23,21,13,13,11,5,0.916666667,104,0.5,0,0.935483871,0.265306122,1,1,13.28571429,4,1.4286,no-bug
2,3,0,9,16,1,0,9,1,2,59,1,0,0.933333333,0.75,1,1,28,5,2.5,no-bug
5,6,0,19,45,10,2,18,3,1.25,639,0,0,0.966386555,1,4,7,126.6,2,1,bug
3,1,0,32,4,1,31,1,2,0.5,12,1,1,0,0.333333333,0,0,2.666666667,1,0.6667,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
5,1,0,16,38,0,1,15,2,0,250,1,0,0,0.6,0,0,48.8,1,0.8,no-bug
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,no-bug
2,3,0,17,22,1,0,17,2,1,96,0,0,0.833333333,0.75,1,1,46.5,4,2,bug
13,1,0,27,40,78,9,18,12,2,143,0,0,0,0.173076923,0,0,10,4,1.3846,no-bug
8,5,1,14,41,24,4,13,4,0.785714286,174,1,0,0.934579439,0.5625,1,1,20.5,5,1.75,bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.928571429,1,1,2,2.5,1,0.5,no-bug
4,2,13,22,20,0,13,9,2,2,89,0,0,0.4,0.583333333,0,0,21.25,4,2.25,bug
2,4,0,1,3,1,0,1,1,2,7,0,0,0.888888889,1,1,2,2.5,1,0.5,no-bug
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,no-bug
2,3,0,7,8,1,0,7,1,2,21,1,0,0.933333333,0.75,1,1,9,1,0.5,no-bug
10,1,0,10,44,45,6,5,9,2,207,0,0,0,0.175,0,0,19.7,3,1.9,no-bug
12,4,1,19,44,66,2,18,6,2,259,0,0,0.896226415,0.35,2,3,20.58333333,8,2.0833,no-bug
3,3,0,9,14,1,0,9,1,0.75,93,1,0,0.933333333,0.75,2,2,28.66666667,12,4,no-bug
7,4,0,14,46,21,4,14,2,1.1,193,1,0,0.941176471,0.5,2,3,25.85714286,4,1.2857,bug
2,3,0,5,7,1,0,5,1,2,26,1,0,0.933333333,0.75,1,1,11.5,4,2,bug
2,2,0,8,12,1,0,8,2,2,39,0,0,0.666666667,0.75,0,0,18.5,2,1,no-bug
2,1,0,15,27,1,0,15,2,2,105,0,0,0,0.666666667,0,0,51.5,5,2.5,no-bug
2,1,0,6,10,1,0,6,2,2,27,0,0,0,0.666666667,0,0,12.5,1,0.5,no-bug
0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,no-bug
45,2,1,38,183,702,9,36,34,0.915775401,1317,0.647058824,1,0.14,0.120629371,1,2,27.88888889,5,1.9111,bug
3,1,0,4,11,3,1,3,2,1,115,0,0,0,0.333333333,0,0,35.66666667,5,2.3333,no-bug
3,1,0,2,24,0,0,2,2,0.6,141,0.8,0,0,0.75,0,0,44.33333333,4,1.3333,no-bug
13,6,0,14,68,60,4,13,1,0.839285714,419,1,0,0.981751825,0.203703704,0,0,30.15384615,6,1.4615,no-bug
5,2,3,4,16,2,4,0,4,0.75,81,1,0,0.714285714,0.433333333,1,2,14.6,2,1.4,no-bug
18,5,1,37,81,131,5,33,9,0.960784314,401,0.555555556,0,0.865079365,0.1875,3,5,20.77777778,5,1.7222,bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,no-bug
0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,no-bug
2,2,0,9,8,1,0,9,2,2,24,0,0,0.833333333,0.666666667,1,1,11,2,1,no-bug
10,1,0,27,10,45,22,7,10,1.111111111,13,0,0,0,0.366666667,0,0,0,1,1,bug
12,1,0,36,95,64,2,34,5,0.96969697,761,1,0,0,0.318181818,0,0,61.91666667,16,4.1667,bug
2,1,0,15,26,1,0,15,2,1,111,0,0,0,0.666666667,0,0,53.5,4,2,no-bug
0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,no-bug
3,2,0,6,4,1,1,5,3,0.5,15,0,0,0.888888889,0.5,1,1,3.666666667,1,0.6667,no-bug
4,1,0,4,6,6,4,0,3,1.333333333,37,0,0,0,0.25,0,0,7.5,2,1,no-bug
4,3,0,12,19,0,3,9,4,0.555555556,145,0.666666667,0,0.8125,0.5,0,0,34.5,2,1,bug
10,1,0,24,40,39,6,18,9,1,208,0,0,0,0.3,0,0,19.5,3,2.6,bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,no-bug
19,1,0,19,19,171,16,4,19,1.055555556,31,0,0,0,0.175438596,0,0,0,1,1,bug
2,3,0,6,9,1,0,6,1,2,31,1,0,0.933333333,0.75,1,1,14,5,2.5,no-bug
17,1,0,134,17,136,128,6,17,2,17,0,0,0,0.264705882,0,0,0,1,1,no-bug
6,2,2,5,53,7,4,1,4,1.05,397,0.875,0,0.714285714,0.433333333,2,3,63.83333333,14,4.6667,no-bug
12,4,0,31,77,66,3,30,4,1.090909091,792,0,0,0.897196262,0.388888889,2,4,64.66666667,22,2.8333,bug
2,3,0,4,6,1,0,4,1,2,25,1,0,0.933333333,0.75,1,1,11,4,2,no-bug
3,1,0,8,6,3,1,7,3,2,22,0,0,0,0.733333333,0,0,6.333333333,1,0.6667,no-bug
2,1,0,4,2,1,4,0,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
17,1,0,3,18,88,1,2,17,0.875,108,1,0,0,0.382352941,0,0,4.882352941,1,0.9412,no-bug
5,1,0,5,15,0,2,4,5,0.25,58,1,0,0,0.4,0,0,10.4,3,1.4,bug
4,3,7,19,20,6,7,12,2,2,84,0,0,0.625,0.625,1,1,20,4,2,bug
2,3,0,10,11,0,1,9,2,0.25,59,0.75,0,0.928571429,0.625,0,0,26.5,2,1,no-bug
2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
3,1,0,8,3,3,5,3,3,2,3,0,0,0,0.666666667,0,0,0,1,1,no-bug
2,4,0,11,21,1,1,10,2,1,81,0,0,0.962962963,1,0,0,39,4,2,no-bug
4,1,0,25,4,6,25,0,4,2,4,0,0,0,1,0,0,0,1,1,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.928571429,1,1,2,2.5,1,0.5,no-bug
8,5,0,16,25,16,4,13,4,0.857142857,89,0.666666667,0,0.939655172,0.375,3,3,9.75,1,0.875,no-bug
4,1,0,12,30,6,0,12,4,1,130,0,0,0,0.5625,0,0,31.25,3,1.25,no-bug
14,1,0,36,67,83,22,14,11,0.974358974,478,0.666666667,0,0,0.177514793,0,0,32.5,13,3.9286,bug
2,1,0,19,54,1,0,19,2,1,164,0,0,0,0.666666667,0,0,80.5,8,4,bug
3,1,0,13,3,3,12,1,3,1.5,4,0,0,0,0.583333333,0,0,0,1,1,no-bug
2,1,0,11,30,1,0,11,2,2,97,0,0,0,0.666666667,0,0,47.5,4,2,no-bug
13,1,0,5,13,78,3,2,13,2,13,0,0,0,1,0,0,0,1,1,no-bug
16,1,0,8,43,14,1,7,14,0.6,276,1,1,0,0.296875,0,0,16,9,2.125,no-bug
3,4,0,10,25,3,5,6,1,2,77,0,0,0.979591837,1,3,3,24.66666667,2,1,no-bug
2,3,0,7,9,1,0,7,1,2,38,1,0,0.933333333,0.75,1,1,17.5,7,3.5,no-bug
0,1,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,bug
2,1,0,6,9,1,0,6,2,2,19,0,0,0,0.666666667,0,0,8.5,1,0.5,no-bug
2,1,0,13,22,1,0,13,2,2,65,0,0,0,0.666666667,0,0,31.5,3,1.5,no-bug
8,1,0,12,43,16,0,12,5,1,323,0.833333333,0,0,0.222222222,0,0,38.625,15,3.125,no-bug
5,1,0,16,45,10,1,15,3,2,167,0,0,0,0.285714286,0,0,32.4,5,2.4,bug
4,3,4,9,14,2,4,5,2,0.777777778,65,0.666666667,0,0.866666667,0.666666667,0,0,14.5,2,0.75,no-bug
3,2,0,15,33,1,1,14,1,0.75,126,0,0,0.909090909,0.7,2,3,40.33333333,9,3,no-bug
7,5,0,4,15,1,1,3,6,0.166666667,42,1,1,0.926829268,0.380952381,1,1,4.857142857,1,0.8571,no-bug
6,1,0,4,31,0,2,2,4,0.72,139,0.8,0,0,0.533333333,0,0,21.33333333,4,1.5,no-bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.928571429,1,1,2,2.5,1,0.5,no-bug
2,3,0,1,5,1,0,1,2,2,26,1,0,0.933333333,0.833333333,1,1,11.5,3,1.5,no-bug
1,2,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,no-bug
2,1,0,3,10,1,0,3,2,2,37,0,0,0,0.666666667,0,0,17.5,4,2,no-bug
5,3,0,7,17,0,1,6,4,0.666666667,76,0.666666667,0,0.8125,0.625,0,0,13.6,1,0.6,no-bug
13,1,0,18,68,46,1,17,12,0.891666667,492,0.8,2,0,0.277777778,0,0,36.07692308,3,1.2308,no-bug
2,1,0,8,12,1,0,8,2,2,35,0,0,0,0.666666667,0,0,16.5,1,0.5,no-bug
7,1,0,13,44,9,1,12,1,1.027777778,197,0.833333333,0,0,0.25,0,0,26.28571429,2,0.8571,no-bug
2,5,0,8,16,1,1,8,1,2,69,1,0,0.99009901,1,1,1,32.5,5,2.5,no-bug
4,5,0,12,7,6,11,1,4,1.333333333,22,1,0,0.96,0.625,1,1,4.25,1,0.25,no-bug
5,1,0,5,6,0,5,0,5,0.5,30,1,0,0,0.6,0,0,4.6,1,0.8,no-bug
4,1,0,7,4,6,5,2,4,2,4,0,0,0,0.5,0,0,0,1,1,no-bug
3,4,0,15,22,3,0,15,3,2,61,0,0,0.979166667,0.666666667,2,2,19.33333333,4,1.6667,no-bug
2,3,0,8,11,0,1,7,2,0.333333333,53,0.666666667,0,0.928571429,0.666666667,0,0,24,2,1,no-bug
2,1,0,20,47,1,0,20,2,1,140,0,0,0,0.666666667,0,0,68.5,6,3,no-bug
2,1,0,11,18,1,0,11,2,2,55,0,0,0,0.666666667,0,0,26.5,1,0.5,no-bug
2,1,0,14,16,1,0,14,2,2,40,1,0,0,0.666666667,0,0,18.5,1,0.5,no-bug
3,3,0,4,6,3,0,4,2,1.5,28,1,0,0.875,0.555555556,1,1,8,3,1.3333,no-bug
3,1,0,4,11,3,1,3,2,1,94,0,0,0,0.333333333,0,0,29,4,2,no-bug
5,1,0,2,12,0,2,0,5,0.625,59,1,0,0,0.466666667,1,1,10.4,4,1.4,no-bug
6,5,0,6,50,0,3,5,4,0.571428571,324,1,0,0.993254637,0.444444444,2,6,51.83333333,2,1,bug
2,3,0,5,6,1,0,5,1,2,25,1,0,0.933333333,0.75,1,1,11,4,2,bug
9,3,0,15,27,0,3,12,9,0.583333333,290,0.888888889,0,0.722222222,0.4,0,0,30.22222222,6,1.5556,no-bug
2,3,0,1,5,1,0,1,2,2,26,1,0,0.933333333,0.833333333,1,1,11.5,3,1.5,no-bug
12,1,0,11,20,66,6,5,11,2,107,0,0,0,0.375,0,0,7.916666667,1,0.9167,no-bug
1,1,0,3,1,0,2,1,1,2,9,0,0,0,1,0,0,0,1,1,no-bug
0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,no-bug
3,2,0,6,18,3,0,6,2,2,76,0,0,0.5,0.666666667,0,0,24.33333333,4,1.6667,bug
5,1,0,9,20,4,6,3,3,0.75,83,0.666666667,1,0,0.3,0,0,15,4,1.8,bug
4,3,0,7,17,4,0,7,2,1,90,0.666666667,0,0.875,0.555555556,1,1,20.75,8,2.25,no-bug
0,1,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,no-bug
4,1,0,13,30,6,0,13,4,1,129,0,0,0,0.5625,0,0,31,3,1.25,no-bug
9,3,0,3,18,16,0,3,8,0.375,88,1,0,0.829787234,0.377777778,2,7,8.666666667,2,1.2222,no-bug
3,2,0,25,55,1,0,25,2,1,222,0.333333333,0,0.666666667,0.75,0,0,72,10,3.3333,bug
5,3,0,13,21,0,2,11,5,0.375,158,0.75,0,0.8125,0.45,0,0,29.8,8,2.4,no-bug
6,1,0,2,16,0,0,2,6,0.5,90,1,0,0,0.5,0,0,13.33333333,1,0.8333,no-bug
7,3,0,11,30,7,0,11,7,0.833333333,219,1,0,0.866666667,0.371428571,2,6,29.42857143,10,3,no-bug
3,3,0,5,16,1,0,5,1,1,78,0.666666667,0,0.933333333,0.75,1,1,24,5,1.6667,no-bug
5,1,0,19,63,10,0,19,2,1.25,301,1,0,0,0.4,0,0,59,4,2.8,no-bug
39,4,7,60,156,589,19,46,22,0.960526316,1171,0.416666667,2,0.717557252,0.157894737,3,10,28.41025641,15,2.5641,bug
11,3,2,14,36,47,4,10,6,0.96,148,0.8,1,0.823529412,0.28,1,2,12,4,1.0909,no-bug
14,1,0,11,24,53,5,6,11,0.615384615,170,1,0,0,0.321428571,0,0,10.92857143,5,2,no-bug
2,4,0,5,18,1,0,5,1,2,130,0,0,0.982758621,0.666666667,1,2,64,8,4,no-bug
2,5,0,7,18,1,0,7,2,1,59,0,0,0.9375,0.75,1,1,28,5,2.5,no-bug
7,2,0,13,33,13,11,2,5,0.888888889,211,0.833333333,0,0.714285714,0.380952381,1,2,28.28571429,10,2,no-bug
3,1,0,2,16,1,0,2,2,0.666666667,128,0.666666667,0,0,1,0,0,40.66666667,2,0.6667,no-bug
2,1,0,6,2,1,5,1,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
3,3,0,7,21,1,0,7,1,1,74,0.666666667,0,0.933333333,0.75,1,1,22.66666667,6,2,no-bug
8,1,0,13,37,8,1,12,7,0.8,262,0.8,1,0,0.232142857,0,0,31.125,9,3.125,no-bug
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,no-bug
2,4,0,7,11,1,0,7,2,2,31,0,0,0.875,0.75,1,1,14.5,1,0.5,no-bug
1,1,0,8,1,0,8,0,1,2,6,0,0,0,1,0,0,0,1,1,no-bug
3,1,0,9,22,3,0,9,3,1,76,0,0,0,0.777777778,0,0,24,2,1,no-bug
4,5,0,13,28,4,1,12,3,0.333333333,164,0,0,0.980952381,0.4,0,0,39.75,11,3.25,no-bug
8,1,0,11,8,28,2,9,8,1.142857143,11,0,0,0,0.3375,0,0,0,1,1,no-bug
1,1,0,5,1,0,4,1,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
3,1,0,3,3,3,3,0,3,2,3,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,13,22,1,0,13,2,2,65,0,0,0,0.666666667,0,0,31.5,3,1.5,no-bug
4,1,0,10,11,4,2,8,2,0.666666667,42,1,1,0,0.5,0,0,9.25,7,2,no-bug
8,1,0,26,86,24,3,23,2,0.959183673,692,0.857142857,1,0,0.385714286,0,0,84.625,46,8.375,bug
5,3,1,6,23,2,1,5,4,0.8125,127,0.5,0,0.928571429,0.4375,0,0,23.6,7,2.2,no-bug
14,4,0,7,32,79,1,6,10,0.961538462,128,0.75,0,0.943396226,0.234693878,4,15,7.857142857,2,1.2143,no-bug
23,1,0,15,24,231,3,12,23,0.954545455,114,1,11,0,0.123188406,0,0,3.47826087,1,0.9565,no-bug
2,1,0,17,29,1,0,17,2,1,100,0,0,0,0.666666667,0,0,48.5,3,1.5,no-bug
4,1,0,1,15,0,0,1,1,0.666666667,111,0.8,0,0,0.333333333,0,0,25.5,4,1.5,no-bug
2,3,0,3,9,1,0,3,1,2,40,1,0,0.933333333,0.75,1,1,18.5,4,2,bug
9,3,0,12,37,12,0,12,7,0.854166667,207,0.833333333,0,0.847826087,0.325,2,6,21.33333333,7,1.8889,no-bug
2,3,0,1,3,1,0,1,1,2,8,1,0,0.933333333,0.75,1,1,2.5,1,0.5,no-bug
2,1,0,3,10,1,0,3,2,2,31,0,0,0,0.666666667,0,0,14.5,3,1.5,no-bug
4,1,0,28,45,4,6,22,1,0.833333333,172,0.5,0,0,0.466666667,0,0,41.5,6,2,no-bug
2,3,0,4,6,1,0,4,1,2,25,1,0,0.933333333,0.75,1,1,11,4,2,no-bug
3,1,0,1,13,3,0,1,2,1.5,78,1,0,0,0.333333333,0,0,24.33333333,4,1.6667,no-bug
1,6,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,no-bug
3,3,0,7,20,1,0,7,2,1,81,1,0,0.933333333,0.75,1,1,25.33333333,8,2.6667,no-bug
4,3,0,18,26,6,4,17,1,2,87,0,0,0.863636364,0.583333333,2,4,20.75,3,1.75,no-bug
2,3,0,4,5,1,0,4,1,2,15,0,0,0.988636364,0.75,2,2,6.5,1,0.5,no-bug
0,1,0,0,0,0,0,0,0,2,49,0,0,0,0,0,0,0,0,0,bug
3,2,5,20,16,3,5,15,2,2,43,0,0,0.5,0.555555556,1,1,13.33333333,2,1,no-bug
5,4,0,7,28,8,2,7,1,0.75,103,0.5,0,0.96969697,0.5,2,2,19.2,2,0.8,bug
2,2,0,2,3,1,1,1,1,2,7,0,0,0.928571429,1,1,2,2.5,1,0.5,no-bug
6,2,2,32,67,15,2,30,1,1,545,0.5,0,0.722222222,0.5,2,3,89.5,20,5.3333,no-bug
5,1,0,8,6,0,8,0,5,0.5,30,1,0,0,0.6,0,0,4.6,1,0.8,no-bug
2,3,0,4,6,1,0,4,1,2,25,1,0,0.933333333,0.75,1,1,11,4,2,no-bug
4,2,0,28,36,0,0,28,2,1.333333333,154,1,0,0.4,0.5,0,0,37.25,4,2.5,no-bug
1,1,0,7,1,0,6,1,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,23,45,1,0,23,2,1,199,0,0,0,0.666666667,0,0,96.5,6,3,no-bug
2,2,0,16,23,1,0,16,2,2,90,0.333333333,0,0.666666667,0.75,0,0,42.5,5,2.5,no-bug
2,4,0,10,14,1,1,10,1,2,40,0,0,0.989690722,1,1,1,19,2,1,no-bug
2,4,0,5,18,1,0,5,1,2,130,0,0,0.982758621,0.666666667,1,2,64,8,4,no-bug
8,4,0,10,32,16,1,10,4,0.80952381,204,1,0,0.881355932,0.34375,2,4,24.125,4,1.625,no-bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
5,4,0,5,8,2,0,5,5,0.5,33,1,0,0.950617284,1,1,1,5.4,1,0.8,no-bug
9,1,0,27,41,20,2,26,9,0.666666667,294,0.333333333,1,0,0.292929293,0,0,31.33333333,3,1.4444,bug
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,no-bug
12,1,2,10,25,0,9,1,11,0.318181818,132,1,1,0,0.28125,0,0,9.833333333,2,1.25,no-bug
6,3,0,13,23,0,2,11,6,0.5,202,0.75,0,0.764705882,0.375,0,0,32,5,1.8333,no-bug
3,5,0,2,5,3,1,1,3,1.5,17,1,0,0.96,0.666666667,1,1,4.333333333,1,0.3333,no-bug
15,1,0,9,30,67,2,7,15,0.642857143,240,1,0,0,0.533333333,0,0,14.6,5,1.5333,no-bug
2,5,0,5,14,1,1,4,1,2,71,0,0,0.99009901,1,0,0,34.5,1,0.5,bug
3,1,2,20,40,3,2,18,3,2,139,0,0,0,0.5,0,0,45.33333333,6,2.3333,bug
3,1,4,5,8,3,4,1,2,2,58,0,0,0,0.833333333,0,0,18.33333333,10,3.6667,bug
2,1,0,19,37,1,0,19,2,2,106,0,0,0,0.75,0,0,52,3,1.5,no-bug
16,1,0,90,16,120,87,3,16,2,16,0,0,0,0.25625,0,0,0,1,1,bug
2,3,0,1,3,1,0,1,1,2,7,0,0,0.8,1,1,1,2.5,1,0.5,no-bug
3,3,0,8,22,1,0,8,1,1,78,0.666666667,0,0.933333333,0.75,1,1,24,6,2,no-bug
2,1,0,2,16,0,1,1,2,0,65,1,1,0,0.6,0,0,31,1,0.5,no-bug
2,3,0,6,8,1,0,6,1,2,29,1,0,0.933333333,0.75,1,1,13,4,2,bug
7,5,0,8,16,21,0,8,1,2,51,0,0,0.946428571,0.5,2,5,6.285714286,1,0.8571,no-bug
32,3,0,13,51,422,1,12,27,0.870967742,211,0.5,0,0.62962963,0.161290323,1,19,5.53125,2,0.9688,bug
5,1,0,10,23,10,0,10,5,1,79,0,0,0,0.44,0,0,14.6,3,1.2,no-bug
2,1,0,6,10,0,1,5,2,0,27,1,0,0,0.666666667,0,0,12,1,0.5,no-bug
11,1,0,8,14,55,0,8,11,2,42,0,0,0,0.348484848,0,0,2.818181818,1,0.9091,no-bug
