wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
8,1,2,4,42,8,3,2,1,0.857142857,221,0.857142857,0,0,0.642857143,0,0,25.75,5,1.5,no-bug
1,5,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,bug
5,4,1,2,10,10,1,1,5,2,29,0,0,1,0.7,0,0,4.8,0,0,no-bug
4,3,0,15,28,2,2,13,3,1,185,0.375,0,0.846153846,0.5,0,0,43.25,9,2.5,no-bug
3,1,0,10,26,1,0,10,2,0.5,290,1,0,0,0.625,0,0,95.33333333,1,0.3333,no-bug
6,1,0,10,49,15,3,8,4,1.2,395,0,0,0,0.261904762,0,0,64,9,5.1667,no-bug
2,3,0,3,6,1,0,3,1,2,26,1,0,0.928571429,0.75,1,1,11.5,4,2,no-bug
8,4,0,27,50,20,0,27,5,0.87755102,210,0.428571429,0,0.93814433,0.342857143,2,3,24.375,4,1.5,bug
9,3,0,9,32,34,4,9,3,0.833333333,107,0.333333333,1,0.859649123,0.266666667,1,2,10.55555556,2,1,no-bug
2,1,0,3,6,1,1,2,2,2,69,0,0,0,0.75,0,0,33.5,10,5,no-bug
7,3,0,9,29,5,0,9,6,0.805555556,168,0.833333333,0,0.886363636,0.366666667,2,6,22.14285714,4,2,no-bug
2,4,0,7,11,1,0,7,2,2,31,0,0,0.833333333,0.75,1,1,14.5,1,0.5,no-bug
3,3,0,7,10,3,0,7,1,1.5,42,1,0,0.866666667,0.5,1,1,12.66666667,3,1.3333,no-bug
5,1,0,3,5,10,3,0,5,2,5,0,0,0,0.666666667,0,0,0,1,1,no-bug
3,1,0,3,5,1,1,2,3,0,36,1,0,0,0.833333333,0,0,10.66666667,6,2.3333,no-bug
11,3,0,18,53,27,0,18,8,0.9,377,0.555555556,0,0.8125,0.283333333,2,6,32.45454545,14,2.9091,no-bug
3,4,0,15,22,3,0,15,3,2,61,0,0,0.978494624,0.666666667,2,2,19.33333333,4,1.6667,no-bug
2,3,0,5,6,1,0,5,1,2,25,1,0,0.928571429,0.75,1,1,11,4,2,no-bug
3,6,0,2,15,0,2,0,3,0.5,84,1,0,0.998542274,0.555555556,2,3,26,4,1.3333,no-bug
2,1,0,6,2,1,6,0,2,2,7,0,0,0,0.75,0,0,0,1,1,no-bug
17,3,5,12,32,118,5,7,12,0.875,159,1,0,0.703703704,0.235294118,1,2,8.117647059,3,1.1765,no-bug
3,1,0,4,11,3,1,3,2,1,157,0,0,0,0.333333333,0,0,49,7,3,no-bug
9,3,2,14,32,34,6,9,3,1.020833333,165,0.666666667,1,0.829787234,0.266666667,1,2,16.66666667,4,1.3333,no-bug
5,6,0,9,18,0,1,9,3,0.5,73,1,0,0.973451327,0.583333333,2,2,13.2,2,1,no-bug
2,1,0,18,32,1,0,18,2,1,110,0,0,0,0.666666667,0,0,53.5,3,1.5,bug
11,1,5,28,48,51,5,23,2,0.9,216,1,1,0,0.363636364,0,0,18.45454545,6,1.8182,no-bug
2,1,0,9,17,1,0,9,2,2,44,0,0,0,0.666666667,0,0,21,1,0.5,no-bug
1,1,0,7,1,0,5,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,15,2,1,13,2,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
3,3,0,7,27,1,0,7,2,0.75,165,0.5,0,0.95,0.666666667,2,2,53.33333333,5,1.6667,no-bug
13,2,0,34,94,76,1,34,1,1.041666667,652,0.5,0,0.52,0.177514793,1,6,48.69230769,13,2.9231,no-bug
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
10,1,0,21,26,13,15,7,9,0.703703704,119,0.666666667,1,0,0.4,1,1,10.6,3,1.4,no-bug
3,4,0,3,15,1,0,3,1,1,49,0.666666667,0,0.9375,0.75,1,1,14.33333333,2,0.6667,no-bug
6,4,0,6,28,15,1,6,3,1,217,1,0,0.905660377,0.444444444,2,6,34.66666667,4,1.5,no-bug
9,5,0,24,46,30,2,22,2,0.8125,218,0,0,0.929824561,0.333333333,2,8,23,5,1.6667,no-bug
4,4,0,3,8,6,1,2,1,2,19,0,0,0.968085106,1,1,1,3.75,1,0.75,no-bug
20,4,0,19,71,46,1,19,18,0.789473684,948,0.5,0,0.844827586,0.394736842,2,3,46.3,11,2.55,no-bug
3,2,0,19,47,1,0,19,2,1.125,180,0.25,0,0.5,0.75,0,0,57.66666667,9,3,no-bug
2,1,0,11,18,1,0,11,2,2,55,0,0,0,0.666666667,0,0,26.5,2,1,no-bug
2,3,0,2,5,1,0,2,1,2,30,1,0,0.928571429,0.75,1,1,13.5,5,2.5,no-bug
7,1,0,3,8,3,3,0,7,0.666666667,43,1,0,0,0.464285714,0,0,4.714285714,1,0.8571,no-bug
2,1,0,22,30,1,0,22,2,2,78,0,0,0,0.666666667,0,0,38,3,1.5,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
3,4,0,5,9,3,0,5,1,2,24,0,0,0.818181818,1,1,1,7,1,0.6667,no-bug
4,3,1,5,17,2,1,4,1,0.933333333,102,0.8,0,0.866666667,0.833333333,1,1,23.25,4,1.5,no-bug
2,3,0,1,6,1,0,1,2,2,27,1,0,0.933333333,0.833333333,2,2,12,3,1.5,no-bug
2,3,0,15,22,1,0,15,2,2,64,0,0,0.988372093,1,1,1,31,4,2,no-bug
0,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,no-bug
6,2,0,0,17,15,0,0,5,1.2,96,1,0,0.714285714,0.361111111,1,2,14.83333333,7,2,no-bug
9,1,0,11,57,24,1,10,7,0.929347826,1062,0.47826087,0,0,0.25,0,0,114.4444444,12,2.2222,no-bug
6,4,0,25,75,9,1,25,2,0.66,837,0.9,0,0.947368421,0.30952381,2,3,136.8333333,31,12.6667,bug
2,2,0,4,5,1,0,4,1,2,18,0,0,0.666666667,0.75,1,1,8,3,1.5,no-bug
4,1,0,4,4,6,4,0,4,2,4,0,0,0,1,0,0,0,1,1,no-bug
2,1,0,4,7,1,0,4,2,2,38,0,0,0,0.75,0,0,18,5,2.5,no-bug
0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,no-bug
2,4,0,11,24,1,0,11,2,1,216,0,0,0.979591837,1,2,6,105.5,15,7.5,no-bug
1,3,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,0,0,no-bug
4,1,0,8,20,2,1,7,3,0.916666667,79,0.75,1,0,0.444444444,0,0,17.75,3,1,no-bug
13,1,0,9,14,56,0,9,13,0.833333333,68,1,0,0,0.273504274,0,0,3.923076923,1,0.9231,no-bug
5,1,0,7,15,0,7,0,5,0,64,1,0,0,0.6,0,0,11.6,4,1,no-bug
7,2,0,9,31,13,2,8,2,0.966666667,212,0.6,1,0.5,0.277777778,1,1,28.57142857,15,2.7143,no-bug
2,1,0,4,5,1,0,4,2,2,15,0,0,0,0.666666667,0,0,6.5,1,0.5,no-bug
2,2,0,10,13,1,0,10,2,2,48,1,0,0.666666667,0.666666667,1,1,22.5,2,1,no-bug
3,2,0,10,15,3,0,10,3,2,61,0,0,0.846153846,0.466666667,2,2,19.33333333,3,1.3333,no-bug
9,3,0,4,12,36,1,3,6,2,30,0,0,0.829787234,0.288888889,1,5,2.333333333,1,0.8889,no-bug
2,1,0,9,17,1,0,9,2,2,47,0,0,0,0.666666667,0,0,22.5,1,0.5,no-bug
2,1,0,6,10,1,0,6,2,2,43,0,0,0,0.666666667,0,0,20.5,2,1,no-bug
3,4,0,1,4,3,0,1,1,2,10,0,0,0.8,1,1,1,2.333333333,1,0.6667,no-bug
1,1,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,0,0,no-bug
7,3,0,9,29,5,0,9,6,0.805555556,168,0.833333333,0,0.886363636,0.366666667,2,6,22.14285714,4,2,no-bug
2,3,0,4,6,1,0,4,1,2,25,1,0,0.928571429,0.75,1,1,11,4,2,no-bug
10,4,2,33,95,33,2,31,7,0.866666667,469,0.4,0,0.919191919,0.277777778,2,8,45.4,9,2.4,no-bug
15,2,0,36,93,79,0,36,2,0.918367347,1045,0.642857143,1,0.3,0.206060606,0,0,67.73333333,28,5.7333,no-bug
2,1,0,4,4,1,0,4,2,2,9,0,0,0,0.666666667,0,0,3.5,1,0.5,no-bug
3,3,0,7,21,1,0,7,1,1,74,0.666666667,0,0.928571429,0.75,1,1,22.66666667,6,2,no-bug
3,3,0,7,22,1,0,7,1,1,75,0.666666667,0,0.928571429,0.75,1,1,23,6,2,no-bug
3,3,0,5,12,1,0,5,2,0.5,58,1,0,0.988372093,0.666666667,2,2,18,2,0.6667,no-bug
1,1,0,11,1,0,9,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
10,3,0,18,86,9,2,18,3,0.9,517,0.9,0,0.913978495,0.333333333,2,2,49.7,7,2.5,no-bug
2,4,0,3,12,1,1,2,1,2,48,0,0,0.989130435,1,1,1,23,1,0.5,no-bug
8,4,0,7,27,20,3,6,2,0.785714286,124,1,0,0.886792453,0.5,2,4,14.25,1,0.75,no-bug
2,3,0,4,5,1,0,4,1,2,24,1,0,0.928571429,0.75,1,1,10.5,4,2,no-bug
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,no-bug
3,3,0,11,22,0,1,10,2,0.75,113,0.5,0,0.916666667,0.75,0,0,35.33333333,4,1.3333,no-bug
2,1,0,19,37,1,0,19,2,2,106,0,0,0,0.75,0,0,52,3,1.5,no-bug
10,1,2,24,45,29,2,22,3,0.814814815,210,0.666666667,1,0,0.26984127,0,0,19.4,4,1.6,no-bug
4,5,0,2,7,6,1,1,4,1.333333333,22,1,0,0.96,0.625,0,0,4.25,1,0.25,no-bug
2,1,0,0,5,1,0,0,2,2,57,0,0,0,0.75,0,0,27.5,9,4.5,no-bug
2,3,0,15,30,1,0,15,2,1,101,0,0,0.8,0.75,1,1,49,5,2.5,no-bug
7,1,0,1,8,3,0,1,7,0.666666667,43,1,0,0,0.714285714,0,0,4.714285714,1,0.8571,no-bug
6,5,0,6,47,3,1,5,5,0.7,533,0.5,0,0.925925926,0.366666667,2,7,87.5,22,5.6667,no-bug
3,1,0,4,11,3,1,3,2,1,52,0,0,0,0.333333333,0,0,15.66666667,2,1.3333,no-bug
2,1,0,4,6,1,0,4,2,2,13,0,0,0,1,0,0,5.5,1,0.5,no-bug
9,1,0,33,24,30,32,1,8,0.875,220,0,0,0,0.349206349,0,0,23.11111111,3,2,no-bug
3,3,0,10,20,1,0,10,1,1.25,102,0.833333333,0,0.928571429,0.75,1,1,31,7,2.3333,no-bug
0,1,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,no-bug
11,1,0,2,12,45,1,1,11,0.9,54,1,0,0,0.484848485,0,0,3.454545455,1,0.9091,bug
2,6,0,4,5,1,0,4,1,2,15,0,0,0.990291262,0.75,2,2,6.5,1,0.5,bug
2,3,0,1,3,1,0,1,1,2,18,1,0,0.928571429,0.75,1,1,7.5,2,1,no-bug
2,3,0,12,20,1,0,12,2,1,63,0,0,0.8,0.75,1,1,30,3,1.5,no-bug
3,3,0,7,21,1,0,7,1,1,74,0.666666667,0,0.928571429,0.75,1,1,22.66666667,6,2,no-bug
8,6,0,21,60,28,0,21,4,1.142857143,315,0,0,0.94017094,0.375,3,4,37.375,5,2.625,no-bug
5,1,0,4,5,10,3,1,5,1.25,9,0,0,0,0.4,0,0,0,1,1,no-bug
16,1,0,11,16,120,10,1,16,2,16,0,0,0,0.375,0,0,0,1,1,no-bug
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,no-bug
2,3,0,6,8,1,0,6,1,2,29,1,0,0.928571429,0.75,1,1,13,4,2,no-bug
2,1,0,5,2,1,5,0,2,2,2,0,0,0,1,0,0,0,1,1,no-bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
4,2,0,4,8,6,1,3,1,2,25,0,0,0.8,0.625,1,2,5.25,2,1,no-bug
2,2,0,18,25,1,0,18,2,2,104,1,0,0.5,0.75,0,0,50.5,7,3.5,bug
5,6,0,12,51,6,0,12,3,0.9,266,0.8,2,0.945454545,0.5,2,7,51.2,16,4.2,bug
2,1,0,6,6,1,0,6,2,2,19,0,0,0,0.666666667,0,0,8.5,2,1,no-bug
3,1,0,4,11,3,1,3,2,1,52,0,0,0,0.333333333,0,0,15.66666667,2,1.3333,no-bug
4,5,0,5,9,4,1,5,3,1,33,0.5,0,0.972222222,0.583333333,2,2,6.75,1,0.75,no-bug
15,3,1,16,36,63,4,12,15,0.848214286,210,0.875,0,0.44,0.293333333,0,0,12.46666667,6,1.2667,no-bug
2,1,0,11,24,1,0,11,2,1.5,85,0,0,0,0.666666667,0,0,40.5,6,3,no-bug
2,4,0,1,4,1,0,1,1,2,9,0,0,0.933333333,0.75,1,1,3.5,1,0.5,no-bug
2,4,0,1,4,1,0,1,1,2,11,1,0,0.9375,0.75,2,2,4,1,0.5,no-bug
4,5,0,6,14,6,0,6,4,2,34,0,0,0.972222222,0.4375,3,3,7.5,2,1,no-bug
7,5,0,16,35,19,3,13,5,0.916666667,100,0.5,0,0.954545455,0.416666667,3,4,13,2,1,no-bug
4,3,0,12,22,2,1,11,3,0.8,130,0.6,0,0.846153846,0.555555556,0,0,30.25,5,1.5,no-bug
4,1,0,13,20,4,0,13,3,1,94,0,1,0,0.45,0,0,22,3,1.5,no-bug
8,3,0,9,30,2,0,9,7,0.821428571,214,0.875,0,0.866666667,0.371428571,2,6,24.75,5,2.375,no-bug
0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,bug
2,3,0,4,13,1,0,4,1,2,68,1,0,0.928571429,0.75,1,1,32.5,7,3.5,no-bug
4,6,0,8,25,4,0,8,3,0.833333333,110,1,1,0.945454545,0.5,1,6,26,6,2.75,no-bug
11,1,0,47,11,55,47,0,11,1.1,12,0,0,0,0.484848485,0,0,0,1,1,no-bug
6,2,0,30,84,7,0,30,2,0.8,741,1,1,0.545454545,0.316666667,0,0,121.6666667,23,7,no-bug
10,4,6,12,34,31,6,6,9,0.920634921,225,0.428571429,0,0.84,0.311111111,2,2,20.8,6,1.9,no-bug
4,2,0,4,8,6,0,4,1,1.333333333,26,0,0,0.571428571,0.666666667,1,3,5.25,1,0.75,no-bug
11,4,1,25,48,51,3,23,7,0.983333333,167,0.5,0,0.91,0.242857143,2,9,13.63636364,2,1.0909,bug
11,3,2,3,18,29,3,0,11,0.666666667,136,1,0,0.739130435,0.477272727,1,1,11.09090909,5,1,no-bug
2,6,0,4,6,0,1,3,2,1,27,1,1,0.998415214,0.583333333,0,0,11.5,1,0.5,no-bug
16,4,9,31,50,118,14,19,8,1.013333333,197,0.2,0,0.866666667,0.233333333,2,8,11,3,1.0625,no-bug
1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
2,3,0,3,14,1,0,3,1,2,83,1,0,0.928571429,0.75,1,1,40,5,2.5,no-bug
4,2,0,4,9,6,1,3,1,2,44,0,0,0.8,0.625,1,2,10,3,1.25,no-bug
2,3,0,6,9,1,0,6,1,2,31,1,0,0.928571429,0.75,1,1,14,5,2.5,no-bug
14,1,0,48,24,53,42,6,11,0.615384615,170,1,0,0,0.321428571,0,0,10.92857143,5,2,no-bug
7,1,0,23,69,0,1,22,1,0.416666667,400,1,0,0,0.571428571,0,0,55.85714286,1,0.8571,no-bug
2,2,0,14,12,1,0,14,2,2,59,1,0,0.5,0.75,0,0,27.5,2,1,no-bug
2,1,0,12,17,1,0,12,2,2,44,1,0,0,0.666666667,0,0,20.5,2,1,no-bug
6,1,0,1,16,15,1,0,5,2,129,0,0,0,0.5,0,0,20.5,4,1.6667,no-bug
2,2,0,8,11,1,0,8,2,2,25,0,0,0.666666667,0.666666667,1,1,11.5,1,0.5,no-bug
3,1,0,9,22,3,0,9,3,1,76,0,0,0,0.777777778,0,0,24,2,1,no-bug
2,4,0,1,4,1,0,1,1,2,11,1,0,0.9375,0.75,2,2,4,1,0.5,no-bug
5,2,86,87,17,8,86,1,3,0.875,62,0.5,0,0.769230769,0.416666667,1,2,11,2,0.8,no-bug
2,1,0,14,20,1,0,14,2,1.5,97,0.5,0,0,0.666666667,0,0,46.5,9,4.5,no-bug
3,1,0,14,28,3,0,14,3,1,121,0,0,0,0.777777778,0,0,38.33333333,6,2.3333,bug
4,2,0,4,8,6,1,3,1,2,25,0,0,0.8,0.625,1,2,5.25,2,1,no-bug
23,1,0,9,23,253,6,3,23,1.045454545,33,0,0,0,0.212560386,0,0,0,1,1,bug
1,1,0,33,1,0,31,2,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
12,1,0,13,48,66,1,12,9,2,275,0,0,0,0.333333333,0,0,21.91666667,6,2.5,no-bug
5,4,0,21,51,4,1,21,2,0.875,530,0.875,0,0.957446809,0.333333333,2,3,103.4,32,8.6,bug
0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,no-bug
4,5,0,22,45,4,0,22,2,1.083333333,132,0.75,0,0.984375,0.555555556,2,7,31,7,2.25,no-bug
4,3,0,2,19,4,0,2,2,1.083333333,74,0.75,0,0.875,0.777777778,1,1,16.5,5,1.5,no-bug
2,3,0,11,18,0,2,9,2,0.5,78,0.5,0,0.916666667,0.75,0,0,37,3,1.5,no-bug
8,3,4,14,30,22,5,9,5,1,123,0.25,1,0.923913043,0.375,1,1,13.875,2,1.25,bug
3,1,0,9,22,3,0,9,3,1,76,0,0,0,0.777777778,0,0,24,2,1,no-bug
2,1,0,6,9,1,0,6,2,2,19,0,0,0,0.666666667,0,0,8.5,1,0.5,no-bug
2,1,0,4,11,1,1,3,2,2,59,0,0,0,0.75,0,0,28.5,5,2.5,no-bug
6,3,4,13,23,13,4,9,5,0.8,82,1,0,0.944444444,0.375,1,2,12.5,3,1.3333,no-bug
7,3,0,14,32,21,2,14,7,1.083333333,181,0.5,0,0.934065934,0.392857143,1,2,24.57142857,4,1.7143,no-bug
12,1,1,12,49,34,2,10,10,0.779220779,404,0.857142857,0,0,0.297619048,0,0,32.08333333,5,1.6667,no-bug
15,3,2,23,48,85,5,19,6,0.968253968,192,0.666666667,2,0.867346939,0.1875,2,6,11.2,4,1.0667,no-bug
3,1,0,9,19,3,0,9,2,2,57,0,0,0,0.5,0,0,18,3,1.3333,no-bug
2,4,0,5,18,1,0,5,1,2,130,0,0,0.981818182,0.666666667,1,2,64,8,4,no-bug
3,3,0,7,11,3,0,7,2,1.5,50,1,0,0.866666667,0.555555556,2,2,15.33333333,4,1.6667,no-bug
5,4,0,9,18,10,1,9,2,1.25,113,0,0,0.957894737,1,1,2,21.4,1,0.8,no-bug
2,1,0,11,23,1,0,11,2,2,66,0,0,0,0.666666667,0,0,32,3,1.5,no-bug
0,1,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,no-bug
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,no-bug
83,2,16,96,233,3139,36,70,56,0.961732548,1876,0.379310345,2,0.047058824,0.107926829,0,0,21.25301205,12,1.6988,no-bug
9,3,0,8,29,8,0,8,6,0.8125,185,0.833333333,0,0.847826087,0.325,2,6,18.88888889,5,1.8889,no-bug
11,2,18,28,19,45,22,6,11,0.766666667,91,1,1,0.743589744,0.233766234,1,2,7,4,1.1818,no-bug
2,1,0,11,25,1,0,11,2,2,89,1,0,0,0.666666667,0,0,43,3,1.5,no-bug
3,1,0,29,51,1,1,28,2,0.875,179,0.5,0,0,0.666666667,0,0,57.33333333,4,1.3333,no-bug
0,1,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,no-bug
6,3,2,12,15,15,3,10,2,1.2,51,0,0,0.444444444,0.388888889,1,1,7.333333333,1,0.8333,no-bug
2,1,0,9,17,1,0,9,2,2,44,0,0,0,0.666666667,0,0,21,1,0.5,no-bug
5,2,0,5,10,10,1,4,1,2,31,0,0,0.75,0.533333333,1,3,5.2,2,1,no-bug
4,2,0,9,15,6,1,8,1,2,32,0,0,0.8,0.583333333,1,3,7,2,1,no-bug
5,4,0,1,10,10,0,1,5,2,29,0,0,1,0.7,0,0,4.8,0,0,no-bug
26,1,0,4,28,281,0,4,26,0.895,143,1,0,0,0.2,0,0,4.192307692,1,0.9615,no-bug
5,1,0,9,5,10,7,2,5,2,5,0,0,0,0.5,0,0,0,1,1,no-bug
0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,no-bug
8,3,0,12,39,26,2,11,3,0.714285714,184,1,1,0.847826087,0.34375,1,2,21.875,4,1.5,bug
3,1,0,4,3,3,3,1,3,2,3,0,0,0,0.666666667,0,0,0,1,1,no-bug
5,1,0,35,32,2,12,24,3,0.5,293,1,1,0,0.5,0,0,57.2,2,0.8,no-bug
3,4,0,4,7,3,1,3,1,2,22,0,0,0.962962963,1,1,1,6.333333333,1,0.6667,no-bug
5,1,1,11,25,10,1,10,2,1.125,119,0,0,0,0.55,0,0,22.4,7,2,no-bug
3,2,0,16,40,0,1,15,1,0.666666667,189,0.333333333,0,0.888888889,0.7,1,2,61,11,3.6667,no-bug
2,3,0,2,5,1,0,2,1,2,30,1,0,0.928571429,0.75,1,1,13.5,5,2.5,no-bug
2,3,0,4,6,1,0,4,1,2,25,1,0,0.928571429,0.75,1,1,11,4,2,no-bug
6,5,0,19,34,13,2,17,4,0.933333333,125,0.333333333,0,0.963302752,0.45,2,2,19.33333333,2,1,no-bug
13,1,0,9,34,78,0,9,12,2,105,0,0,0,0.549450549,0,0,7.076923077,1,0.9231,no-bug
2,3,0,7,14,1,0,7,1,2,38,1,0,0.928571429,0.75,1,1,17.5,2,1,no-bug
2,3,0,1,3,1,0,1,1,2,18,1,0,0.928571429,0.75,1,1,7.5,2,1,no-bug
6,5,0,16,32,13,5,15,2,1,158,0.6,0,0.950980392,0.5,3,5,24.5,4,1.3333,no-bug
75,2,3,98,244,2113,43,62,56,0.933433433,1967,0.37037037,4,0.039473684,0.090540541,1,2,24.86666667,10,1.9867,bug
6,1,0,5,7,5,5,1,6,0.8,44,1,1,0,0.375,0,0,5.5,1,0.8333,no-bug
2,4,0,1,4,1,0,1,1,2,11,1,0,0.9375,0.75,2,2,4,1,0.5,no-bug
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,no-bug
3,2,0,26,57,1,0,26,2,0.833333333,230,0.333333333,0,0.5,0.75,0,0,74.66666667,9,3,no-bug
2,3,0,6,9,1,0,6,1,2,31,1,0,0.928571429,0.75,1,1,14,5,2.5,no-bug
5,5,0,17,41,8,0,17,3,1,120,0.666666667,0,0.970588235,0.4375,2,2,22.4,2,1,no-bug
23,3,0,47,128,233,18,40,6,0.963068182,1089,0.5625,1,0.639344262,0.144927536,1,2,45.65217391,16,2.1304,no-bug
7,1,0,1,8,15,1,0,7,0.833333333,34,1,0,0,0.714285714,0,0,3.428571429,1,0.8571,no-bug
27,1,0,13,30,325,3,10,27,0.961538462,140,1,9,0,0.113960114,0,0,3.703703704,1,0.963,no-bug
3,1,0,13,28,3,1,12,2,2,89,0,0,0,0.416666667,0,0,28.66666667,4,2.3333,no-bug
7,3,0,15,47,15,2,14,1,0.833333333,200,1,0,0.866666667,0.5,1,1,27.28571429,2,1,bug
0,1,0,0,0,0,0,0,0,2,54,0,0,0,0,0,0,0,0,0,no-bug
